n,t,v,q,pwm,fa
60,1.2,"[-0.836, -0.000209, -3.19]","[0.993, -2.33e-05, -0.121, 0.000635]","[1.85e+03, 1.85e+03, 2e+03, 1e+03]","[-2.64, -1.6e-08, 0.461]"
61,1.22,"[-0.802, -0.00016, -3.27]","[0.992, -6.76e-05, -0.123, 0.000651]","[1e+03, 2e+03, 1.02e+03, 2e+03]","[-2.64, -3.64e-08, 0.488]"
62,1.24,"[-0.774, -0.000103, -3.33]","[0.992, -2.64e-05, -0.125, 0.000649]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-2.64, -1.76e-08, 0.506]"
63,1.26,"[-0.749, -4.88e-05, -3.37]","[0.992, -3.48e-05, -0.127, 0.000623]","[2e+03, 1e+03, 1.81e+03, 1.81e+03]","[-2.64, -2.04e-08, 0.52]"
64,1.28,"[-0.722, 3.91e-05, -3.41]","[0.992, 7.45e-05, -0.129, 0.000641]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-2.64, 6.07e-11, 0.534]"
65,1.3,"[-0.692, 0.000172, -3.47]","[0.991, 0.000146, -0.131, 0.000646]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-2.64, 9.82e-09, 0.552]"
66,1.32,"[-0.657, 0.000324, -3.53]","[0.991, 8.77e-05, -0.133, 0.000653]","[1.63e+03, 1.63e+03, 2e+03, 1e+03]","[-2.64, -6.56e-11, 0.575]"
67,1.34,"[-0.621, 0.000444, -3.6]","[0.991, 3.32e-05, -0.135, 0.000671]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-2.65, -1.11e-08, 0.599]"
68,1.36,"[-0.587, 0.000546, -3.65]","[0.991, -1.17e-05, -0.137, 0.00069]","[2e+03, 2e+03, 1e+03, 2e+03]","[-2.65, -3.47e-08, 0.619]"
69,1.38,"[-0.553, 0.000629, -3.71]","[0.99, -3.23e-05, -0.139, 0.000683]","[1.92e+03, 1.92e+03, 1e+03, 2e+03]","[-2.66, -4.99e-08, 0.639]"
70,1.4,"[-0.519, 0.000696, -3.75]","[0.99, -8.24e-05, -0.141, 0.000682]","[1e+03, 2e+03, 1.18e+03, 2e+03]","[-2.66, -9.41e-08, 0.658]"
71,1.42,"[-0.481, 0.000735, -3.81]","[0.99, -0.000152, -0.143, 0.000677]","[1e+03, 2e+03, 2e+03, 1.28e+03]","[-2.66, -1.74e-07, 0.681]"
72,1.44,"[-0.441, 0.000761, -3.87]","[0.989, -0.000147, -0.145, 0.000665]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-2.67, -1.62e-07, 0.707]"
73,1.46,"[-0.406, 0.000786, -3.92]","[0.989, -0.000115, -0.147, 0.000672]","[2e+03, 1e+03, 2e+03, 2e+03]","[-2.68, -1.15e-07, 0.725]"
74,1.48,"[-0.365, 0.000865, -3.98]","[0.989, -1.99e-05, -0.148, 0.00071]","[2e+03, 2e+03, 1e+03, 2e+03]","[-2.68, -3.07e-08, 0.75]"
75,1.5,"[-0.323, 0.000988, -4.04]","[0.989, 7.84e-05, -0.15, 0.000759]","[1.51e+03, 1.49e+03, 2e+03, 1e+03]","[-2.69, -3.77e-11, 0.778]"
76,1.52,"[-0.28, 0.0012, -4.1]","[0.988, 0.00024, -0.152, 0.000834]","[1e+03, 2e+03, 2e+03, 1.17e+03]","[-2.7, 7.16e-08, 0.804]"
77,1.54,"[-0.238, 0.00149, -4.15]","[0.988, 0.000378, -0.153, 0.000912]","[1e+03, 2e+03, 1.99e+03, 1.99e+03]","[-2.71, 2.41e-07, 0.831]"
78,1.56,"[-0.193, 0.00185, -4.22]","[0.988, 0.000389, -0.155, 0.000966]","[1.66e+03, 1.66e+03, 2e+03, 1e+03]","[-2.72, 2.27e-07, 0.86]"
79,1.58,"[-0.15, 0.00218, -4.27]","[0.988, 0.00035, -0.156, 0.000977]","[2e+03, 1e+03, 2e+03, 2e+03]","[-2.73, 1.31e-07, 0.886]"
80,1.6,"[-0.102, 0.00253, -4.34]","[0.987, 0.000321, -0.158, 0.000979]","[2e+03, 1.29e+03, 1e+03, 2e+03]","[-2.73, 7.12e-08, 0.919]"
81,1.62,"[-0.0573, 0.00283, -4.39]","[0.987, 0.000228, -0.159, 0.000954]","[1.84e+03, 1.84e+03, 1e+03, 2e+03]","[-2.74, 2.08e-09, 0.947]"
82,1.64,"[-0.0123, 0.00306, -4.45]","[0.987, 0.000102, -0.161, 0.000923]","[1.57e+03, 1.57e+03, 1e+03, 2e+03]","[-2.76, -5.38e-08, 0.976]"
83,1.66,"[0.0291, 0.00325, -4.49]","[0.987, 6e-05, -0.162, 0.00094]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-2.77, -1.06e-07, 0.998]"
84,1.68,"[0.072, 0.0034, -4.53]","[0.987, -5.97e-05, -0.163, 0.000932]","[1.54e+03, 1.54e+03, 2e+03, 1e+03]","[-2.78, -3.33e-07, 1.02]"
85,1.7,"[0.119, 0.0035, -4.59]","[0.986, -0.000185, -0.164, 0.000937]","[1.78e+03, 2e+03, 1e+03, 2e+03]","[-2.79, -6.83e-07, 1.05]"
86,1.72,"[0.166, 0.00358, -4.64]","[0.986, -0.000189, -0.165, 0.000979]","[2e+03, 1e+03, 1.69e+03, 2e+03]","[-2.81, -6.59e-07, 1.09]"
87,1.74,"[0.216, 0.00365, -4.7]","[0.986, -0.000249, -0.166, 0.00102]","[2e+03, 1e+03, 1.95e+03, 2e+03]","[-2.82, -8.34e-07, 1.12]"
88,1.76,"[0.261, 0.00372, -4.75]","[0.986, -0.000204, -0.167, 0.00109]","[1.95e+03, 1.95e+03, 1e+03, 2e+03]","[-2.84, -6.08e-07, 1.15]"
89,1.78,"[0.306, 0.00378, -4.8]","[0.986, -0.000357, -0.168, 0.00111]","[1e+03, 2e+03, 2e+03, 2e+03]","[-2.85, -1.17e-06, 1.18]"
90,1.8,"[0.352, 0.00377, -4.85]","[0.986, -0.000529, -0.168, 0.00112]","[1.47e+03, 2e+03, 2e+03, 1e+03]","[-2.87, -2.02e-06, 1.21]"
91,1.82,"[0.398, 0.0037, -4.89]","[0.986, -0.000582, -0.169, 0.00116]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-2.89, -2.18e-06, 1.24]"
92,1.84,"[0.439, 0.00364, -4.93]","[0.986, -0.000512, -0.17, 0.00121]","[1.09e+03, 2e+03, 2e+03, 1e+03]","[-2.9, -1.59e-06, 1.26]"
93,1.86,"[0.481, 0.00363, -4.97]","[0.985, -0.00045, -0.17, 0.00129]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-2.92, -1.12e-06, 1.29]"
94,1.88,"[0.523, 0.00366, -5]","[0.985, -0.000369, -0.17, 0.00139]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-2.94, -6.39e-07, 1.31]"
95,1.9,"[0.562, 0.00372, -5.03]","[0.985, -0.000423, -0.17, 0.00145]","[2e+03, 1e+03, 1.81e+03, 2e+03]","[-2.96, -7.47e-07, 1.34]"
96,1.92,"[0.602, 0.00375, -5.07]","[0.985, -0.000502, -0.171, 0.00151]","[1.63e+03, 1.63e+03, 2e+03, 1e+03]","[-2.98, -9.75e-07, 1.36]"
97,1.94,"[0.642, 0.00373, -5.1]","[0.985, -0.000664, -0.17, 0.00153]","[1e+03, 2e+03, 1.76e+03, 1.76e+03]","[-3, -1.72e-06, 1.39]"
98,1.96,"[0.683, 0.00367, -5.14]","[0.985, -0.000769, -0.17, 0.00156]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-3.03, -2.24e-06, 1.41]"
99,1.98,"[0.723, 0.00352, -5.17]","[0.986, -0.000986, -0.17, 0.00154]","[1.34e+03, 2e+03, 2e+03, 1e+03]","[-3.05, -3.85e-06, 1.44]"
100,2,"[0.768, 0.00327, -5.23]","[0.986, -0.00119, -0.169, 0.00149]","[1e+03, 2e+03, 2e+03, 2e+03]","[-3.08, -5.74e-06, 1.48]"
101,2.02,"[0.811, 0.00293, -5.28]","[0.986, -0.00128, -0.168, 0.00145]","[1.33e+03, 2e+03, 2e+03, 1e+03]","[-3.11, -6.66e-06, 1.51]"
102,2.04,"[0.857, 0.00253, -5.34]","[0.986, -0.00134, -0.166, 0.0014]","[1e+03, 2e+03, 2e+03, 2e+03]","[-3.14, -7.14e-06, 1.56]"
103,2.06,"[0.902, 0.00208, -5.4]","[0.986, -0.00144, -0.164, 0.00137]","[1.26e+03, 2e+03, 1.34e+03, 2e+03]","[-3.18, -8.07e-06, 1.61]"
104,2.08,"[0.938, 0.0016, -5.44]","[0.987, -0.00158, -0.161, 0.00132]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-3.22, -9.8e-06, 1.64]"
105,2.1,"[0.965, 0.00106, -5.46]","[0.988, -0.00176, -0.157, 0.0013]","[2e+03, 1e+03, 1.86e+03, 2e+03]","[-3.28, -1.22e-05, 1.66]"
106,2.12,"[0.986, 0.000463, -5.47]","[0.988, -0.00198, -0.152, 0.0013]","[2e+03, 1e+03, 2e+03, 2e+03]","[-3.34, -1.55e-05, 1.67]"
107,2.14,"[0.987, -9.75e-05, -5.43]","[0.99, -0.00228, -0.144, 0.00132]","[1e+03, 2e+03, 1e+03, 1e+03]","[-3.43, -2.07e-05, 1.66]"
108,2.16,"[0.967, -0.000545, -5.33]","[0.991, -0.00257, -0.136, 0.00133]","[1.34e+03, 1e+03, 1e+03, 2e+03]","[-3.51, -2.61e-05, 1.6]"
109,2.18,"[0.941, -0.000999, -5.22]","[0.992, -0.00271, -0.129, 0.00135]","[1.5e+03, 1e+03, 1e+03, 2e+03]","[-3.58, -2.77e-05, 1.54]"
110,2.2,"[0.914, -0.00147, -5.11]","[0.992, -0.00275, -0.124, 0.00137]","[1.49e+03, 1e+03, 1e+03, 2e+03]","[-3.63, -2.63e-05, 1.47]"
111,2.22,"[0.886, -0.00195, -5]","[0.993, -0.00266, -0.122, 0.00141]","[1.47e+03, 1e+03, 1e+03, 2e+03]","[-3.66, -2.21e-05, 1.41]"
112,2.24,"[0.858, -0.00242, -4.89]","[0.993, -0.00247, -0.121, 0.00145]","[1.52e+03, 1e+03, 1e+03, 2e+03]","[-3.66, -1.62e-05, 1.35]"
113,2.26,"[0.831, -0.00287, -4.79]","[0.993, -0.00218, -0.122, 0.0015]","[1.8e+03, 1e+03, 1e+03, 2e+03]","[-3.65, -9.94e-06, 1.29]"
114,2.28,"[0.809, -0.00332, -4.7]","[0.992, -0.00188, -0.124, 0.00156]","[1e+03, 2e+03, 1e+03, 2e+03]","[-3.63, -5.22e-06, 1.24]"
115,2.3,"[0.787, -0.00369, -4.61]","[0.992, -0.00139, -0.128, 0.00163]","[2e+03, 1e+03, 1.35e+03, 1.49e+03]","[-3.6, -1.08e-06, 1.2]"
116,2.32,"[0.765, -0.00392, -4.52]","[0.991, -0.000809, -0.132, 0.00172]","[1e+03, 2e+03, 1.67e+03, 1e+03]","[-3.57, 1.19e-07, 1.14]"
117,2.34,"[0.747, -0.00405, -4.43]","[0.99, -0.000277, -0.138, 0.0018]","[1e+03, 1.59e+03, 1e+03, 2e+03]","[-3.53, 2.34e-06, 1.1]"
118,2.36,"[0.731, -0.00407, -4.35]","[0.99, 0.000142, -0.143, 0.00186]","[1e+03, 2e+03, 1.38e+03, 1.38e+03]","[-3.49, 5.81e-06, 1.05]"
119,2.38,"[0.715, -0.00401, -4.26]","[0.989, 0.000484, -0.149, 0.0019]","[1.44e+03, 1.44e+03, 1e+03, 2e+03]","[-3.46, 9.45e-06, 1.01]"
120,2.4,"[0.704, -0.00384, -4.18]","[0.988, 0.000888, -0.153, 0.00195]","[2e+03, 1e+03, 1.17e+03, 1.61e+03]","[-3.44, 1.45e-05, 0.968]"
121,2.42,"[0.693, -0.00359, -4.1]","[0.988, 0.00122, -0.157, 0.00199]","[1.15e+03, 1.02e+03, 2e+03, 1e+03]","[-3.42, 1.88e-05, 0.928]"
122,2.44,"[0.685, -0.00326, -4.02]","[0.987, 0.00144, -0.161, 0.00201]","[1.08e+03, 1.4e+03, 2e+03, 1e+03]","[-3.41, 2.14e-05, 0.892]"
123,2.46,"[0.675, -0.00292, -3.93]","[0.987, 0.00161, -0.163, 0.00202]","[1.46e+03, 1.46e+03, 2e+03, 1e+03]","[-3.41, 2.28e-05, 0.855]"
124,2.48,"[0.67, -0.00248, -3.86]","[0.987, 0.00178, -0.163, 0.00203]","[2e+03, 1e+03, 2e+03, 1e+03]","[-3.42, 2.41e-05, 0.825]"
125,2.5,"[0.662, -0.00203, -3.79]","[0.987, 0.0019, -0.162, 0.00204]","[2e+03, 1e+03, 1.34e+03, 1.34e+03]","[-3.45, 2.44e-05, 0.793]"
126,2.52,"[0.654, -0.00156, -3.71]","[0.987, 0.00195, -0.16, 0.00203]","[1.36e+03, 1.36e+03, 1e+03, 2e+03]","[-3.47, 2.32e-05, 0.763]"
127,2.54,"[0.648, -0.00106, -3.64]","[0.988, 0.00183, -0.158, 0.002]","[1.65e+03, 1e+03, 1e+03, 2e+03]","[-3.5, 1.94e-05, 0.737]"
128,2.56,"[0.638, -0.000639, -3.57]","[0.988, 0.00155, -0.154, 0.00196]","[2e+03, 1e+03, 1e+03, 2e+03]","[-3.54, 1.41e-05, 0.709]"
129,2.58,"[0.629, -0.000275, -3.5]","[0.989, 0.00118, -0.15, 0.00191]","[1.74e+03, 1e+03, 1e+03, 2e+03]","[-3.58, 8.89e-06, 0.684]"
130,2.6,"[0.618, -1.64e-05, -3.43]","[0.989, 0.000827, -0.145, 0.00186]","[1e+03, 2e+03, 1.41e+03, 1.41e+03]","[-3.61, 5.16e-06, 0.658]"
131,2.62,"[0.606, 0.000157, -3.36]","[0.99, 0.000447, -0.141, 0.00181]","[2e+03, 1e+03, 1e+03, 2e+03]","[-3.65, 2.45e-06, 0.634]"
132,2.64,"[0.593, 0.000235, -3.29]","[0.991, 6.91e-05, -0.137, 0.00176]","[1e+03, 2e+03, 1.15e+03, 1.66e+03]","[-3.67, 8.3e-07, 0.61]"
133,2.66,"[0.579, 0.000208, -3.23]","[0.991, -0.000338, -0.134, 0.0017]","[1e+03, 2e+03, 2e+03, 1e+03]","[-3.7, 6.68e-08, 0.586]"
134,2.68,"[0.565, 0.0001, -3.17]","[0.991, -0.000573, -0.132, 0.00167]","[2e+03, 1e+03, 1.56e+03, 1.78e+03]","[-3.71, -7.77e-09, 0.564]"
135,2.7,"[0.55, -5.76e-05, -3.11]","[0.991, -0.000712, -0.13, 0.00165]","[1e+03, 2e+03, 1.33e+03, 1.33e+03]","[-3.73, -7.05e-08, 0.543]"
136,2.72,"[0.535, -0.000253, -3.04]","[0.992, -0.000857, -0.13, 0.00163]","[1.28e+03, 1.28e+03, 1e+03, 2e+03]","[-3.73, -1.86e-07, 0.521]"
137,2.74,"[0.52, -0.00048, -2.98]","[0.992, -0.000949, -0.13, 0.00161]","[1e+03, 2e+03, 1.93e+03, 1e+03]","[-3.73, -2.51e-07, 0.5]"
138,2.76,"[0.506, -0.000718, -2.92]","[0.991, -0.000936, -0.131, 0.00162]","[1.09e+03, 1.82e+03, 2e+03, 1e+03]","[-3.73, -1.72e-07, 0.48]"
139,2.78,"[0.492, -0.00094, -2.86]","[0.991, -0.000877, -0.133, 0.00162]","[1.92e+03, 1e+03, 2e+03, 1e+03]","[-3.72, -7.3e-08, 0.46]"
140,2.8,"[0.479, -0.00115, -2.81]","[0.991, -0.000814, -0.135, 0.00163]","[1.29e+03, 1.29e+03, 1e+03, 2e+03]","[-3.71, -1.54e-08, 0.441]"
141,2.82,"[0.468, -0.00133, -2.75]","[0.99, -0.000754, -0.138, 0.00163]","[1.52e+03, 1.47e+03, 2e+03, 1e+03]","[-3.7, 1.38e-10, 0.423]"
142,2.84,"[0.458, -0.00149, -2.7]","[0.99, -0.000626, -0.141, 0.00165]","[2e+03, 1e+03, 1.93e+03, 1e+03]","[-3.69, 5.04e-08, 0.406]"
