n,t,v,q,pwm,fa
15,0.3,"[-0.202, -0.000445, -0.463]","[1, -9.39e-05, -0.00226, 0.000291]","[2e+03, 1e+03, 1.79e+03, 1.79e+03]","[-1.21, 3.2e-09, 0.0117]"
16,0.32,"[-0.216, -0.000491, -0.552]","[1, -5.05e-05, -0.00292, 0.000298]","[1e+03, 2e+03, 1.04e+03, 2e+03]","[-1.2, 5.19e-09, 0.0167]"
17,0.34,"[-0.23, -0.000524, -0.648]","[1, -4.04e-05, -0.00359, 0.0003]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.2, 6.17e-09, 0.023]"
18,0.36,"[-0.244, -0.000562, -0.714]","[1, -8.34e-05, -0.00426, 0.000275]","[1e+03, 2e+03, 1.57e+03, 1.57e+03]","[-1.19, 5.31e-09, 0.0279]"
19,0.38,"[-0.257, -0.000623, -0.775]","[1, -0.000136, -0.00493, 0.000226]","[2e+03, 1e+03, 1.3e+03, 1.7e+03]","[-1.18, 4.93e-09, 0.0328]"
20,0.4,"[-0.27, -0.000701, -0.811]","[1, -0.000178, -0.00567, 0.000142]","[1e+03, 2e+03, 1.89e+03, 1.89e+03]","[-1.17, 6.29e-09, 0.0359]"
21,0.42,"[-0.282, -0.000818, -0.884]","[1, -0.00026, -0.00648, 6.06e-05]","[1e+03, 2e+03, 1.94e+03, 1.94e+03]","[-1.17, 5.82e-09, 0.0426]"
22,0.44,"[-0.294, -0.000982, -0.956]","[1, -0.000341, -0.00729, -2.93e-05]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.16, 6.63e-09, 0.0498]"
23,0.46,"[-0.305, -0.00115, -1.02]","[1, -0.000309, -0.0081, -0.000145]","[1e+03, 2e+03, 1.98e+03, 1.98e+03]","[-1.15, 2.06e-08, 0.0565]"
24,0.48,"[-0.316, -0.00132, -1.09]","[1, -0.000331, -0.0089, -0.000256]","[1.83e+03, 1.83e+03, 2e+03, 1e+03]","[-1.15, 3.17e-08, 0.0647]"
25,0.5,"[-0.327, -0.00149, -1.13]","[1, -0.000411, -0.00984, -0.000394]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.14, 3.66e-08, 0.0689]"
26,0.52,"[-0.337, -0.00168, -1.19]","[1, -0.000339, -0.0107, -0.000538]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.13, 8.28e-08, 0.0764]"
27,0.54,"[-0.346, -0.00181, -1.24]","[1, -0.000241, -0.0117, -0.000628]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.13, 1.47e-07, 0.0829]"
28,0.56,"[-0.354, -0.00196, -1.32]","[1, -0.000333, -0.0127, -0.000697]","[1.25e+03, 2e+03, 2e+03, 1e+03]","[-1.12, 1.33e-07, 0.095]"
29,0.58,"[-0.361, -0.00215, -1.4]","[1, -0.000333, -0.0137, -0.000747]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.11, 1.65e-07, 0.107]"
30,0.6,"[-0.369, -0.00229, -1.44]","[1, -0.00033, -0.0147, -0.000746]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.11, 1.91e-07, 0.112]"
31,0.62,"[-0.377, -0.00244, -1.47]","[1, -0.000297, -0.0157, -0.000777]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.1, 2.46e-07, 0.117]"
32,0.64,"[-0.383, -0.00255, -1.55]","[1, -0.000106, -0.0167, -0.000799]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.1, 4.29e-07, 0.13]"
33,0.66,"[-0.389, -0.00255, -1.6]","[1, 6.57e-05, -0.0177, -0.000771]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.09, 6.03e-07, 0.138]"
34,0.68,"[-0.394, -0.00251, -1.65]","[1, 7.69e-05, -0.0186, -0.000765]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.09, 6.05e-07, 0.147]"
35,0.7,"[-0.4, -0.00246, -1.67]","[1, 9.86e-05, -0.0197, -0.000733]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.08, 6.1e-07, 0.15]"
36,0.72,"[-0.406, -0.00242, -1.68]","[1, 0.00012, -0.0207, -0.000676]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.08, 6.07e-07, 0.153]"
37,0.74,"[-0.409, -0.00236, -1.75]","[1, 0.000103, -0.0216, -0.000627]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.07, 5.58e-07, 0.164]"
38,0.76,"[-0.413, -0.00232, -1.79]","[1, 8.95e-05, -0.0226, -0.000627]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.07, 5.29e-07, 0.171]"
39,0.78,"[-0.416, -0.00226, -1.83]","[1, 0.000179, -0.0237, -0.000627]","[1.57e+03, 1.43e+03, 2e+03, 1e+03]","[-1.06, 6.28e-07, 0.18]"
40,0.8,"[-0.419, -0.00216, -1.85]","[1, 0.000287, -0.0247, -0.000597]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.06, 7.36e-07, 0.183]"
41,0.82,"[-0.421, -0.00202, -1.9]","[1, 0.000301, -0.0257, -0.000598]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.06, 7.13e-07, 0.193]"
42,0.84,"[-0.422, -0.00189, -1.95]","[1, 0.000236, -0.0266, -0.000635]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.05, 5.9e-07, 0.203]"
43,0.86,"[-0.423, -0.0018, -1.99]","[1, 0.000154, -0.0276, -0.000705]","[1.08e+03, 2e+03, 1e+03, 2e+03]","[-1.05, 4.72e-07, 0.213]"
44,0.88,"[-0.422, -0.00175, -2.05]","[1, 0.000105, -0.0286, -0.000767]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.05, 4.12e-07, 0.226]"
45,0.9,"[-0.423, -0.00171, -2.09]","[1, 0.000125, -0.0296, -0.000866]","[2e+03, 1e+03, 1.84e+03, 1.84e+03]","[-1.04, 4.47e-07, 0.233]"
46,0.92,"[-0.422, -0.00164, -2.13]","[1, 0.000199, -0.0305, -0.000942]","[1.4e+03, 2e+03, 2e+03, 1e+03]","[-1.04, 5.48e-07, 0.242]"
47,0.94,"[-0.419, -0.00154, -2.2]","[1, 0.000296, -0.0314, -0.000996]","[1.23e+03, 1.77e+03, 2e+03, 1e+03]","[-1.04, 6.85e-07, 0.259]"
48,0.96,"[-0.418, -0.00138, -2.25]","[0.999, 0.000457, -0.0324, -0.00101]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.03, 9.31e-07, 0.27]"
49,0.98,"[-0.413, -0.00111, -2.33]","[0.999, 0.000565, -0.0334, -0.00102]","[2e+03, 1e+03, 1.55e+03, 2e+03]","[-1.03, 1.07e-06, 0.29]"
50,1,"[-0.408, -0.000848, -2.41]","[0.999, 0.000503, -0.0344, -0.00105]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.03, 8.52e-07, 0.311]"
51,1.02,"[-0.403, -0.000616, -2.48]","[0.999, 0.000496, -0.0353, -0.00109]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.03, 7.73e-07, 0.33]"
52,1.04,"[-0.4, -0.000417, -2.51]","[0.999, 0.000504, -0.0362, -0.00118]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.03, 7.35e-07, 0.338]"
53,1.06,"[-0.393, -0.000174, -2.59]","[0.999, 0.000519, -0.0371, -0.00125]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.02, 7.05e-07, 0.359]"
54,1.08,"[-0.385, 0.000102, -2.69]","[0.999, 0.000608, -0.038, -0.0013]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.02, 8.25e-07, 0.387]"
55,1.1,"[-0.38, 0.000368, -2.73]","[0.999, 0.000674, -0.0389, -0.0013]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.02, 8.76e-07, 0.398]"
56,1.12,"[-0.376, 0.000631, -2.76]","[0.999, 0.00064, -0.0398, -0.00135]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.02, 7.1e-07, 0.408]"
57,1.14,"[-0.367, 0.000928, -2.84]","[0.999, 0.000626, -0.0406, -0.0014]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.02, 6.02e-07, 0.433]"
58,1.16,"[-0.357, 0.00121, -2.93]","[0.999, 0.000587, -0.0415, -0.00143]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.02, 4.53e-07, 0.458]"
59,1.18,"[-0.352, 0.00142, -2.95]","[0.999, 0.000593, -0.0424, -0.00139]","[2e+03, 1e+03, 1.88e+03, 1.12e+03]","[-1.02, 3.94e-07, 0.465]"
60,1.2,"[-0.345, 0.00164, -2.99]","[0.999, 0.000509, -0.0433, -0.00136]","[2e+03, 1e+03, 1.56e+03, 1.56e+03]","[-1.02, 2.11e-07, 0.48]"
61,1.22,"[-0.338, 0.0018, -3.03]","[0.999, 0.000381, -0.0442, -0.00137]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.01, 6e-08, 0.491]"
62,1.24,"[-0.333, 0.0019, -3.04]","[0.999, 0.000319, -0.0451, -0.00137]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.01, 1.68e-08, 0.493]"
63,1.26,"[-0.329, 0.00198, -3.04]","[0.999, 0.000277, -0.046, -0.00131]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.01, 1.86e-09, 0.493]"
64,1.28,"[-0.324, 0.00205, -3.04]","[0.999, 0.000262, -0.0469, -0.00126]","[1e+03, 2e+03, 1.99e+03, 1.99e+03]","[-1.01, -1.68e-11, 0.494]"
65,1.3,"[-0.317, 0.00213, -3.06]","[0.999, 0.000262, -0.0478, -0.00119]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.01, -8.88e-10, 0.501]"
66,1.32,"[-0.31, 0.00219, -3.07]","[0.999, 0.000223, -0.0486, -0.00115]","[1e+03, 2e+03, 1.89e+03, 1.89e+03]","[-1.01, -1.17e-08, 0.503]"
67,1.34,"[-0.299, 0.00223, -3.12]","[0.999, 0.000141, -0.0493, -0.00114]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.01, -5.77e-08, 0.521]"
68,1.36,"[-0.285, 0.00221, -3.2]","[0.999, 2.16e-05, -0.0501, -0.00114]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.01, -1.75e-07, 0.549]"
69,1.38,"[-0.271, 0.00215, -3.28]","[0.999, -1.95e-05, -0.0509, -0.00111]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.02, -2.28e-07, 0.574]"
70,1.4,"[-0.258, 0.00208, -3.34]","[0.999, -1.69e-05, -0.0516, -0.00107]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.02, -2.21e-07, 0.599]"
71,1.42,"[-0.246, 0.00201, -3.39]","[0.999, -1.78e-05, -0.0523, -0.000989]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.02, -2.19e-07, 0.616]"
72,1.44,"[-0.233, 0.00194, -3.44]","[0.999, -7.87e-05, -0.0531, -0.000909]","[2e+03, 1e+03, 2e+03, 1.09e+03]","[-1.02, -3.13e-07, 0.635]"
73,1.46,"[-0.223, 0.00187, -3.46]","[0.999, -8.13e-05, -0.0538, -0.000825]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.02, -3.07e-07, 0.643]"
74,1.48,"[-0.209, 0.00179, -3.52]","[0.999, -5.76e-05, -0.0545, -0.00077]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.02, -2.58e-07, 0.666]"
75,1.5,"[-0.193, 0.00169, -3.59]","[0.998, -0.000153, -0.0552, -0.00074]","[2e+03, 1.77e+03, 1e+03, 2e+03]","[-1.02, -4.26e-07, 0.693]"
76,1.52,"[-0.182, 0.00158, -3.62]","[0.998, -0.00022, -0.0559, -0.00071]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.02, -5.55e-07, 0.704]"
77,1.54,"[-0.172, 0.00145, -3.64]","[0.998, -0.000249, -0.0565, -0.000634]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.03, -5.92e-07, 0.711]"
78,1.56,"[-0.161, 0.00131, -3.65]","[0.998, -0.000279, -0.0572, -0.000511]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.03, -6.25e-07, 0.715]"
79,1.58,"[-0.147, 0.00115, -3.7]","[0.998, -0.00027, -0.0579, -0.000389]","[1.91e+03, 1.91e+03, 2e+03, 1e+03]","[-1.03, -5.58e-07, 0.736]"
80,1.6,"[-0.13, 0.000988, -3.76]","[0.998, -0.000298, -0.0585, -0.000283]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.03, -5.83e-07, 0.762]"
81,1.62,"[-0.117, 0.000848, -3.79]","[0.998, -0.000246, -0.0591, -0.000165]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.03, -4.1e-07, 0.775]"
82,1.64,"[-0.104, 0.000754, -3.82]","[0.998, -0.000158, -0.0597, -2.45e-05]","[2e+03, 1e+03, 1.85e+03, 1.85e+03]","[-1.04, -2.1e-07, 0.786]"
83,1.66,"[-0.0896, 0.000723, -3.86]","[0.998, 7.27e-06, -0.0603, 0.000123]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.04, -2.2e-08, 0.802]"
84,1.68,"[-0.0788, 0.000758, -3.87]","[0.998, 0.000133, -0.0608, 0.000313]","[1e+03, 2e+03, 1.96e+03, 1.96e+03]","[-1.04, 7.09e-09, 0.806]"
85,1.7,"[-0.068, 0.000838, -3.87]","[0.998, 0.000169, -0.0613, 0.000472]","[1.76e+03, 2e+03, 2e+03, 1e+03]","[-1.05, 2.08e-08, 0.808]"
86,1.72,"[-0.0505, 0.000975, -3.93]","[0.998, 0.000208, -0.0616, 0.000598]","[2e+03, 1e+03, 1.83e+03, 1.23e+03]","[-1.05, 4.15e-08, 0.833]"
87,1.74,"[-0.0358, 0.0011, -3.96]","[0.998, 0.000178, -0.062, 0.000666]","[1.95e+03, 1.95e+03, 1e+03, 2e+03]","[-1.05, 1.83e-08, 0.849]"
88,1.76,"[-0.0193, 0.00122, -4.01]","[0.998, 0.000119, -0.0624, 0.000717]","[1.97e+03, 1.03e+03, 1e+03, 2e+03]","[-1.06, 1.33e-10, 0.87]"
89,1.78,"[-0.00407, 0.00129, -4.05]","[0.998, 2.29e-05, -0.0627, 0.000801]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.06, -2.8e-08, 0.887]"
90,1.8,"[0.0169, 0.00135, -4.13]","[0.998, -6.52e-05, -0.0631, 0.000873]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.06, -1.08e-07, 0.923]"
91,1.82,"[0.0369, 0.00138, -4.2]","[0.998, -7.57e-05, -0.0634, 0.000952]","[1.16e+03, 1.84e+03, 2e+03, 1e+03]","[-1.07, -1.13e-07, 0.957]"
92,1.84,"[0.0527, 0.00141, -4.24]","[0.998, -0.000119, -0.0637, 0.00107]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.07, -1.63e-07, 0.976]"
93,1.86,"[0.0682, 0.0014, -4.27]","[0.998, -0.000205, -0.064, 0.00114]","[2e+03, 1e+03, 2e+03, 1.78e+03]","[-1.08, -3.07e-07, 0.993]"
94,1.88,"[0.0816, 0.00135, -4.29]","[0.998, -0.000283, -0.0642, 0.00121]","[1e+03, 2e+03, 2e+03, 1.56e+03]","[-1.08, -4.65e-07, 1]"
95,1.9,"[0.0956, 0.0013, -4.32]","[0.998, -0.000279, -0.0644, 0.00123]","[1e+03, 2e+03, 1.1e+03, 2e+03]","[-1.08, -4.24e-07, 1.01]"
96,1.92,"[0.114, 0.00124, -4.38]","[0.998, -0.000319, -0.0647, 0.00123]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.09, -5.05e-07, 1.04]"
97,1.94,"[0.134, 0.00115, -4.44]","[0.998, -0.000366, -0.0648, 0.00122]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.09, -6.19e-07, 1.08]"
98,1.96,"[0.15, 0.00105, -4.48]","[0.998, -0.000393, -0.0649, 0.00117]","[1.95e+03, 1.95e+03, 1e+03, 2e+03]","[-1.1, -6.81e-07, 1.1]"
99,1.98,"[0.17, 0.000918, -4.55]","[0.998, -0.000421, -0.0649, 0.00113]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.1, -7.44e-07, 1.13]"
100,2,"[0.188, 0.000789, -4.61]","[0.998, -0.000437, -0.0649, 0.00108]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.11, -7.65e-07, 1.16]"
101,2.02,"[0.201, 0.000656, -4.62]","[0.998, -0.000424, -0.0649, 0.001]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.11, -6.92e-07, 1.17]"
102,2.04,"[0.213, 0.000551, -4.63]","[0.998, -0.000352, -0.0647, 0.000885]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.12, -4.57e-07, 1.17]"
103,2.06,"[0.226, 0.000442, -4.65]","[0.998, -0.000376, -0.0646, 0.000748]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.13, -5.39e-07, 1.19]"
104,2.08,"[0.237, 0.000313, -4.66]","[0.998, -0.000425, -0.0644, 0.000573]","[1.62e+03, 1.62e+03, 1e+03, 2e+03]","[-1.13, -7.25e-07, 1.19]"
105,2.1,"[0.252, 0.000151, -4.69]","[0.998, -0.000385, -0.0642, 0.000421]","[2e+03, 1e+03, 1.58e+03, 2e+03]","[-1.14, -5.89e-07, 1.21]"
106,2.12,"[0.27, -7.14e-06, -4.75]","[0.998, -0.000345, -0.0638, 0.000287]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.14, -4.7e-07, 1.24]"
107,2.14,"[0.285, -0.000152, -4.79]","[0.998, -0.000318, -0.0634, 0.000131]","[1.89e+03, 2e+03, 2e+03, 1e+03]","[-1.15, -4.07e-07, 1.26]"
108,2.16,"[0.305, -0.000312, -4.87]","[0.998, -0.000267, -0.0628, 6.57e-07]","[1.92e+03, 1.92e+03, 2e+03, 1e+03]","[-1.16, -2.85e-07, 1.31]"
109,2.18,"[0.326, -0.000455, -4.97]","[0.998, -0.000243, -0.0622, -0.00011]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.17, -2.4e-07, 1.36]"
110,2.2,"[0.347, -0.000589, -5.07]","[0.998, -0.000142, -0.0613, -0.000201]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.18, -6.74e-08, 1.42]"
111,2.22,"[0.365, -0.000624, -5.15]","[0.998, 8.24e-05, -0.0601, -0.000254]","[1e+03, 2e+03, 2e+03, 1.27e+03]","[-1.19, 6.97e-08, 1.46]"
112,2.24,"[0.376, -0.000565, -5.18]","[0.998, 0.000192, -0.0588, -0.00028]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.2, 2.58e-07, 1.48]"
113,2.26,"[0.391, -0.000482, -5.25]","[0.998, 0.000205, -0.0571, -0.000314]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.21, 2.63e-07, 1.52]"
114,2.28,"[0.404, -0.000384, -5.31]","[0.998, 0.000284, -0.0548, -0.000366]","[1e+03, 2e+03, 1.57e+03, 1.57e+03]","[-1.23, 4.57e-07, 1.56]"
115,2.3,"[0.412, -0.000248, -5.35]","[0.999, 0.000359, -0.0512, -0.000408]","[2e+03, 1e+03, 1.06e+03, 1.06e+03]","[-1.25, 6.8e-07, 1.58]"
116,2.32,"[0.409, -0.000147, -5.28]","[0.999, 0.0004, -0.0456, -0.000428]","[2e+03, 1e+03, 1.45e+03, 1.45e+03]","[-1.28, 8e-07, 1.54]"
117,2.34,"[0.4, -6.85e-05, -5.19]","[0.999, 0.000371, -0.0397, -0.000433]","[1e+03, 2e+03, 1e+03, 1.89e+03]","[-1.31, 6.32e-07, 1.49]"
118,2.36,"[0.389, -3.28e-06, -5.07]","[0.999, 0.000327, -0.0349, -0.000433]","[1e+03, 1.78e+03, 1e+03, 2e+03]","[-1.34, 4.41e-07, 1.42]"
119,2.38,"[0.376, 5.26e-05, -4.96]","[0.999, 0.000274, -0.0319, -0.000439]","[1.34e+03, 1.34e+03, 1e+03, 2e+03]","[-1.35, 2.66e-07, 1.36]"
120,2.4,"[0.363, 0.000106, -4.85]","[1, 0.000267, -0.0305, -0.000457]","[2e+03, 1e+03, 1.24e+03, 1.24e+03]","[-1.36, 2.23e-07, 1.3]"
121,2.42,"[0.351, 0.000158, -4.73]","[1, 0.00022, -0.0305, -0.000456]","[1.2e+03, 1e+03, 1e+03, 2e+03]","[-1.35, 1.19e-07, 1.24]"
122,2.44,"[0.338, 0.000198, -4.62]","[1, 0.000161, -0.0316, -0.00045]","[1.45e+03, 1e+03, 1e+03, 2e+03]","[-1.35, 4.02e-08, 1.18]"
123,2.46,"[0.326, 0.000227, -4.51]","[0.999, 7.92e-05, -0.0334, -0.000442]","[1.63e+03, 1e+03, 2e+03, 1e+03]","[-1.33, 2.37e-10, 1.12]"
124,2.48,"[0.316, 0.000235, -4.42]","[0.999, -3.86e-05, -0.0358, -0.000433]","[1.39e+03, 1.58e+03, 2e+03, 1e+03]","[-1.32, -5.35e-08, 1.08]"
125,2.5,"[0.307, 0.000224, -4.34]","[0.999, -8.46e-05, -0.0387, -0.000426]","[1.49e+03, 1.49e+03, 2e+03, 1e+03]","[-1.3, -1.02e-07, 1.04]"
126,2.52,"[0.299, 0.000208, -4.26]","[0.999, -8.26e-05, -0.042, -0.000432]","[1e+03, 2e+03, 1.15e+03, 1.15e+03]","[-1.29, -9.62e-08, 1]"
127,2.54,"[0.291, 0.000192, -4.17]","[0.999, -9.17e-05, -0.0454, -0.000443]","[1e+03, 2e+03, 1.05e+03, 2e+03]","[-1.27, -1.05e-07, 0.958]"
128,2.56,"[0.286, 0.000167, -4.09]","[0.999, -0.00012, -0.0487, -0.000451]","[1e+03, 2e+03, 1e+03, 1.98e+03]","[-1.26, -1.38e-07, 0.924]"
129,2.58,"[0.28, 0.000137, -4.01]","[0.999, -0.000153, -0.0518, -0.000451]","[2e+03, 1e+03, 1e+03, 2e+03]","[-1.25, -1.79e-07, 0.886]"
130,2.6,"[0.276, 9.57e-05, -3.93]","[0.999, -0.000177, -0.0544, -0.000449]","[1.42e+03, 1.42e+03, 1e+03, 2e+03]","[-1.24, -2.03e-07, 0.852]"
131,2.62,"[0.273, 5.38e-05, -3.85]","[0.998, -0.000156, -0.0564, -0.000444]","[2e+03, 1e+03, 1.42e+03, 1.42e+03]","[-1.23, -1.56e-07, 0.819]"
132,2.64,"[0.271, 1.74e-05, -3.78]","[0.998, -0.000108, -0.0578, -0.000438]","[1.45e+03, 1.45e+03, 2e+03, 1e+03]","[-1.23, -8.72e-08, 0.788]"
133,2.66,"[0.27, -1.08e-05, -3.71]","[0.998, -5.49e-05, -0.0585, -0.000443]","[1e+03, 2e+03, 1.48e+03, 1.48e+03]","[-1.23, -3.76e-08, 0.76]"
134,2.68,"[0.268, -2.59e-05, -3.64]","[0.998, -4.86e-05, -0.0585, -0.000434]","[1e+03, 2e+03, 1.37e+03, 1.37e+03]","[-1.24, -3.05e-08, 0.732]"
135,2.7,"[0.264, -4.56e-05, -3.55]","[0.998, -0.000107, -0.0578, -0.000413]","[1.54e+03, 1.54e+03, 2e+03, 1e+03]","[-1.24, -6.64e-08, 0.698]"
136,2.72,"[0.262, -7.72e-05, -3.49]","[0.998, -0.000102, -0.0566, -0.000387]","[1.49e+03, 1.49e+03, 2e+03, 1e+03]","[-1.25, -5.36e-08, 0.671]"
137,2.74,"[0.261, -0.000113, -3.43]","[0.999, -0.000128, -0.0547, -0.000363]","[2e+03, 1e+03, 1e+03, 1.56e+03]","[-1.26, -6.48e-08, 0.649]"
138,2.76,"[0.257, -0.000151, -3.35]","[0.999, -0.000197, -0.0526, -0.000346]","[1.91e+03, 1.45e+03, 1e+03, 2e+03]","[-1.27, -1.18e-07, 0.62]"
139,2.78,"[0.254, -0.000218, -3.29]","[0.999, -0.00026, -0.0503, -0.000334]","[1e+03, 2e+03, 1.46e+03, 1.46e+03]","[-1.28, -1.73e-07, 0.599]"
140,2.8,"[0.25, -0.000291, -3.22]","[0.999, -0.000279, -0.0478, -0.000312]","[1.53e+03, 1.53e+03, 2e+03, 1e+03]","[-1.29, -1.7e-07, 0.575]"
141,2.82,"[0.245, -0.00035, -3.16]","[0.999, -0.000163, -0.0455, -0.00029]","[1e+03, 2e+03, 1.43e+03, 1.43e+03]","[-1.3, -4.5e-08, 0.551]"
