n,t,v,q,pwm,fa
36,0.72,"[-0.244, 1.45e-16, -6.84]","[0.963, -1.96e-16, -0.268, 3.99e-17]","[1.35e+03, 1.38e+03, 1.35e+03, 1.38e+03]","[-4.8, 2.32e-16, 21.4]"
37,0.74,"[-0.222, 1.24e-16, -6.71]","[0.961, -2e-16, -0.275, 4.09e-17]","[1.2e+03, 1.24e+03, 1.2e+03, 1.24e+03]","[-2.11, -2.23e-15, 20.8]"
38,0.76,"[-0.203, 1.05e-16, -6.58]","[0.96, -2.03e-16, -0.282, 4.22e-17]","[1.49e+03, 1.51e+03, 1.49e+03, 1.51e+03]","[-4.94, -1.37e-15, 15.3]"
39,0.78,"[-0.174, 8.19e-17, -6.45]","[0.958, -2.04e-16, -0.287, 4.35e-17]","[1.27e+03, 1.32e+03, 1.27e+03, 1.32e+03]","[-1.61, -3.79e-15, 19.6]"
40,0.8,"[-0.147, 6.05e-17, -6.33]","[0.956, -2.04e-16, -0.293, 4.5e-17]","[1.34e+03, 1.38e+03, 1.34e+03, 1.38e+03]","[-1.94, -4.28e-15, 16.2]"
41,0.82,"[-0.118, 3.88e-17, -6.21]","[0.955, -2.02e-16, -0.297, 4.68e-17]","[1.4e+03, 1.44e+03, 1.4e+03, 1.44e+03]","[-2.25, -4.62e-15, 15.5]"
42,0.84,"[-0.0845, 1.61e-17, -6.09]","[0.953, -2e-16, -0.302, 4.87e-17]","[1.31e+03, 1.35e+03, 1.31e+03, 1.35e+03]","[-0.549, -5.94e-15, 16.6]"
43,0.86,"[-0.0515, -5.33e-18, -5.97]","[0.952, -1.96e-16, -0.305, 5.1e-17]","[1.38e+03, 1.42e+03, 1.38e+03, 1.42e+03]","[-1.2, -6.15e-15, 14.2]"
44,0.88,"[-0.0152, -2.68e-17, -5.85]","[0.951, -1.91e-16, -0.309, 5.34e-17]","[1.37e+03, 1.41e+03, 1.37e+03, 1.41e+03]","[-0.731, -6.96e-15, 14.5]"
45,0.9,"[0.023, -4.74e-17, -5.74]","[0.95, -1.84e-16, -0.312, 5.62e-17]","[1.34e+03, 1.39e+03, 1.34e+03, 1.39e+03]","[-0.14, -7.84e-15, 14.2]"
46,0.92,"[0.0618, -6.67e-17, -5.63]","[0.949, -1.76e-16, -0.315, 5.94e-17]","[1.38e+03, 1.43e+03, 1.38e+03, 1.43e+03]","[-0.473, -8.34e-15, 13.1]"
47,0.94,"[0.103, -8.46e-17, -5.52]","[0.948, -1.66e-16, -0.317, 6.32e-17]","[1.36e+03, 1.42e+03, 1.36e+03, 1.42e+03]","[-0.0274, -9.26e-15, 13.2]"
48,0.96,"[0.146, -1.01e-16, -5.42]","[0.948, -1.55e-16, -0.32, 6.73e-17]","[1.37e+03, 1.42e+03, 1.37e+03, 1.42e+03]","[0.0988, -9.84e-15, 12.6]"
49,0.98,"[0.195, -1.15e-16, -5.32]","[0.947, -1.42e-16, -0.32, 7.17e-17]","[1.25e+03, 1e+03, 1.25e+03, 1e+03]","[8.55, -1.21e-14, 15.7]"
50,1,"[0.229, -1.25e-16, -5.21]","[0.95, -1.25e-16, -0.312, 7.6e-17]","[1.76e+03, 1.42e+03, 1.76e+03, 1.42e+03]","[6.85, -1.05e-14, 0.352]"
51,1.02,"[0.27, -1.34e-16, -5.11]","[0.955, -1.04e-16, -0.296, 8.02e-17]","[1.44e+03, 1.46e+03, 1.44e+03, 1.46e+03]","[14, -1.17e-14, 4.21]"
52,1.04,"[0.307, -1.41e-16, -5.02]","[0.962, -8.33e-17, -0.273, 8.41e-17]","[1.01e+03, 1.36e+03, 1.01e+03, 1.36e+03]","[21.4, -1.26e-14, 6.33]"
53,1.06,"[0.327, -1.45e-16, -4.91]","[0.969, -6.22e-17, -0.246, 8.78e-17]","[1.61e+03, 1.36e+03, 1.61e+03, 1.36e+03]","[19.1, -1.13e-14, -0.533]"
54,1.08,"[0.343, -1.48e-16, -4.82]","[0.976, -4.22e-17, -0.216, 9.12e-17]","[1.46e+03, 1.49e+03, 1.46e+03, 1.49e+03]","[20.3, -1.09e-14, 3.22]"
55,1.1,"[0.351, -1.49e-16, -4.73]","[0.983, -2.35e-17, -0.185, 9.44e-17]","[1.07e+03, 1.51e+03, 1.07e+03, 1.51e+03]","[21.7, -1.05e-14, 8.24]"
56,1.12,"[0.347, -1.5e-16, -4.64]","[0.988, -6.27e-18, -0.156, 9.74e-17]","[1.35e+03, 1.51e+03, 1.35e+03, 1.51e+03]","[18, -9.46e-15, 6.49]"
57,1.14,"[0.336, -1.49e-16, -4.55]","[0.992, 9.58e-18, -0.129, 1e-16]","[1.16e+03, 1.54e+03, 1.16e+03, 1.54e+03]","[15.6, -8.71e-15, 10.3]"
58,1.16,"[0.316, -1.47e-16, -4.46]","[0.994, 2.42e-17, -0.106, 1.02e-16]","[1.19e+03, 1.55e+03, 1.19e+03, 1.55e+03]","[11.6, -7.8e-15, 10.8]"
59,1.18,"[0.291, -1.43e-16, -4.37]","[0.996, 3.72e-17, -0.0881, 1.04e-16]","[1.18e+03, 1.56e+03, 1.18e+03, 1.56e+03]","[7.31, -6.84e-15, 11.7]"
60,1.2,"[0.262, -1.38e-16, -4.29]","[0.997, 4.87e-17, -0.0763, 1.06e-16]","[1.18e+03, 1.55e+03, 1.18e+03, 1.55e+03]","[2.98, -5.72e-15, 12.1]"
61,1.22,"[0.23, -1.32e-16, -4.21]","[0.998, 5.82e-17, -0.0706, 1.07e-16]","[1.22e+03, 1.55e+03, 1.22e+03, 1.55e+03]","[-1.17, -4.39e-15, 11.9]"
62,1.24,"[0.198, -1.23e-16, -4.13]","[0.997, 6.52e-17, -0.0709, 1.07e-16]","[1.24e+03, 1.54e+03, 1.24e+03, 1.54e+03]","[-4.76, -2.99e-15, 12.1]"
63,1.26,"[0.167, -1.13e-16, -4.05]","[0.997, 6.97e-17, -0.0766, 1.07e-16]","[1.27e+03, 1.53e+03, 1.27e+03, 1.53e+03]","[-7.73, -1.41e-15, 12]"
64,1.28,"[0.139, -1.01e-16, -3.97]","[0.996, 7.13e-17, -0.0868, 1.06e-16]","[1.31e+03, 1.51e+03, 1.31e+03, 1.51e+03]","[-9.92, 1.34e-16, 12.2]"
65,1.3,"[0.116, -8.72e-17, -3.89]","[0.995, 7.03e-17, -0.101, 1.05e-16]","[1.33e+03, 1.49e+03, 1.33e+03, 1.49e+03]","[-11.3, 1.49e-15, 12.6]"
66,1.32,"[0.0973, -7.25e-17, -3.82]","[0.993, 6.72e-17, -0.117, 1.03e-16]","[1.36e+03, 1.47e+03, 1.36e+03, 1.47e+03]","[-11.8, 2.71e-15, 12.8]"
67,1.34,"[0.0848, -5.72e-17, -3.74]","[0.991, 6.17e-17, -0.134, 1.01e-16]","[1.39e+03, 1.46e+03, 1.39e+03, 1.46e+03]","[-11.6, 3.85e-15, 12.9]"
68,1.36,"[0.0783, -4.16e-17, -3.67]","[0.989, 5.44e-17, -0.151, 9.82e-17]","[1.41e+03, 1.44e+03, 1.41e+03, 1.44e+03]","[-10.8, 4.8e-15, 12.9]"
69,1.38,"[0.0775, -2.64e-17, -3.6]","[0.986, 4.54e-17, -0.167, 9.55e-17]","[1.42e+03, 1.43e+03, 1.42e+03, 1.43e+03]","[-9.44, 5.36e-15, 12.6]"
70,1.4,"[0.0818, -1.22e-17, -3.53]","[0.984, 3.49e-17, -0.181, 9.27e-17]","[1.43e+03, 1.42e+03, 1.43e+03, 1.42e+03]","[-7.8, 5.85e-15, 12.1]"
71,1.42,"[0.0906, 4.87e-19, -3.46]","[0.981, 2.34e-17, -0.192, 8.98e-17]","[1.44e+03, 1.42e+03, 1.44e+03, 1.42e+03]","[-5.98, 6.18e-15, 11.3]"
72,1.44,"[0.103, 1.1e-17, -3.39]","[0.98, 1.08e-17, -0.2, 8.7e-17]","[1.44e+03, 1.42e+03, 1.44e+03, 1.42e+03]","[-4.09, 6.41e-15, 10.5]"
73,1.46,"[0.117, 1.87e-17, -3.33]","[0.979, -2.32e-18, -0.204, 8.41e-17]","[1.44e+03, 1.43e+03, 1.44e+03, 1.43e+03]","[-2.27, 6.32e-15, 9.66]"
74,1.48,"[0.132, 2.33e-17, -3.26]","[0.979, -1.55e-17, -0.204, 8.13e-17]","[1.43e+03, 1.44e+03, 1.43e+03, 1.44e+03]","[-0.637, 6.27e-15, 8.85]"
75,1.5,"[0.147, 2.44e-17, -3.2]","[0.98, -2.81e-17, -0.201, 7.86e-17]","[1.42e+03, 1.45e+03, 1.42e+03, 1.45e+03]","[0.754, 5.71e-15, 8.22]"
76,1.52,"[0.16, 2.2e-17, -3.14]","[0.981, -3.94e-17, -0.195, 7.61e-17]","[1.41e+03, 1.46e+03, 1.41e+03, 1.46e+03]","[1.85, 4.92e-15, 7.8]"
77,1.54,"[0.171, 1.63e-17, -3.08]","[0.982, -4.88e-17, -0.187, 7.38e-17]","[1.4e+03, 1.48e+03, 1.4e+03, 1.48e+03]","[2.58, 3.95e-15, 7.56]"
78,1.56,"[0.179, 7.54e-18, -3.02]","[0.984, -5.57e-17, -0.177, 7.2e-17]","[1.38e+03, 1.49e+03, 1.38e+03, 1.49e+03]","[2.95, 2.76e-15, 7.49]"
79,1.58,"[0.183, -3.55e-18, -2.96]","[0.986, -5.99e-17, -0.166, 7.05e-17]","[1.37e+03, 1.5e+03, 1.37e+03, 1.5e+03]","[2.95, 1.51e-15, 7.56]"
80,1.6,"[0.184, -1.64e-17, -2.9]","[0.988, -6.16e-17, -0.155, 6.96e-17]","[1.36e+03, 1.51e+03, 1.36e+03, 1.51e+03]","[2.63, 2.87e-16, 7.7]"
81,1.62,"[0.181, -3.02e-17, -2.85]","[0.989, -6.06e-17, -0.145, 6.91e-17]","[1.35e+03, 1.52e+03, 1.35e+03, 1.52e+03]","[2.03, -8.74e-16, 7.87]"
82,1.64,"[0.174, -4.41e-17, -2.79]","[0.991, -5.7e-17, -0.136, 6.91e-17]","[1.34e+03, 1.53e+03, 1.34e+03, 1.53e+03]","[1.21, -1.96e-15, 8.03]"
83,1.66,"[0.165, -5.75e-17, -2.74]","[0.992, -5.13e-17, -0.128, 6.95e-17]","[1.34e+03, 1.53e+03, 1.34e+03, 1.53e+03]","[0.271, -2.81e-15, 8.16]"
84,1.68,"[0.154, -6.96e-17, -2.68]","[0.992, -4.37e-17, -0.123, 7.01e-17]","[1.34e+03, 1.53e+03, 1.34e+03, 1.53e+03]","[-0.725, -3.56e-15, 8.25]"
85,1.7,"[0.142, -7.98e-17, -2.63]","[0.993, -3.43e-17, -0.119, 7.1e-17]","[1.35e+03, 1.53e+03, 1.35e+03, 1.53e+03]","[-1.7, -4.1e-15, 8.31]"
86,1.72,"[0.129, -8.73e-17, -2.58]","[0.993, -2.4e-17, -0.118, 7.21e-17]","[1.35e+03, 1.53e+03, 1.35e+03, 1.53e+03]","[-2.59, -4.14e-15, 8.34]"
87,1.74,"[0.116, -9.2e-17, -2.53]","[0.993, -1.36e-17, -0.119, 7.33e-17]","[1.36e+03, 1.53e+03, 1.36e+03, 1.53e+03]","[-3.34, -4.08e-15, 8.36]"
88,1.76,"[0.105, -9.36e-17, -2.48]","[0.992, -3.32e-18, -0.122, 7.44e-17]","[1.37e+03, 1.52e+03, 1.37e+03, 1.52e+03]","[-3.93, -3.65e-15, 8.35]"
89,1.78,"[0.0943, -9.2e-17, -2.43]","[0.992, 6.06e-18, -0.127, 7.55e-17]","[1.38e+03, 1.52e+03, 1.38e+03, 1.52e+03]","[-4.32, -3.2e-15, 8.33]"
90,1.8,"[0.086, -8.76e-17, -2.38]","[0.991, 1.42e-17, -0.132, 7.63e-17]","[1.39e+03, 1.51e+03, 1.39e+03, 1.51e+03]","[-4.52, -2.56e-15, 8.28]"
91,1.82,"[0.08, -8.06e-17, -2.34]","[0.99, 2.07e-17, -0.138, 7.7e-17]","[1.4e+03, 1.51e+03, 1.4e+03, 1.51e+03]","[-4.55, -1.89e-15, 8.19]"
92,1.84,"[0.0762, -7.14e-17, -2.29]","[0.99, 2.54e-17, -0.144, 7.73e-17]","[1.41e+03, 1.5e+03, 1.41e+03, 1.5e+03]","[-4.41, -1.04e-15, 8.07]"
93,1.86,"[0.0747, -6.07e-17, -2.25]","[0.989, 2.8e-17, -0.15, 7.74e-17]","[1.42e+03, 1.5e+03, 1.42e+03, 1.5e+03]","[-4.15, -3.39e-16, 7.91]"
94,1.88,"[0.0753, -4.9e-17, -2.2]","[0.988, 2.87e-17, -0.155, 7.72e-17]","[1.42e+03, 1.5e+03, 1.42e+03, 1.5e+03]","[-3.8, 3.5e-16, 7.72]"
95,1.9,"[0.0776, -3.7e-17, -2.16]","[0.987, 2.73e-17, -0.159, 7.68e-17]","[1.43e+03, 1.5e+03, 1.43e+03, 1.5e+03]","[-3.39, 9.91e-16, 7.51]"
96,1.92,"[0.0812, -2.54e-17, -2.12]","[0.987, 2.39e-17, -0.162, 7.6e-17]","[1.43e+03, 1.5e+03, 1.43e+03, 1.5e+03]","[-2.96, 1.5e-15, 7.29]"
97,1.94,"[0.0857, -1.48e-17, -2.08]","[0.987, 1.93e-17, -0.163, 7.52e-17]","[1.43e+03, 1.5e+03, 1.43e+03, 1.5e+03]","[-2.54, 1.84e-15, 7.08]"
98,1.96,"[0.0905, -5.67e-18, -2.04]","[0.987, 1.34e-17, -0.163, 7.41e-17]","[1.42e+03, 1.5e+03, 1.42e+03, 1.5e+03]","[-2.16, 2.12e-15, 6.89]"
99,1.98,"[0.0952, 1.54e-18, -2]","[0.987, 6.56e-18, -0.162, 7.3e-17]","[1.42e+03, 1.51e+03, 1.42e+03, 1.51e+03]","[-1.84, 2.27e-15, 6.72]"
100,2,"[0.0994, 6.49e-18, -1.96]","[0.987, -7.49e-19, -0.16, 7.17e-17]","[1.42e+03, 1.51e+03, 1.42e+03, 1.51e+03]","[-1.61, 2.24e-15, 6.59]"
101,2.02,"[0.103, 9.05e-18, -1.92]","[0.988, -7.94e-18, -0.157, 7.04e-17]","[1.41e+03, 1.52e+03, 1.41e+03, 1.52e+03]","[-1.46, 2.13e-15, 6.5]"
102,2.04,"[0.105, 9.22e-18, -1.88]","[0.988, -1.47e-17, -0.153, 6.92e-17]","[1.41e+03, 1.52e+03, 1.41e+03, 1.52e+03]","[-1.4, 1.86e-15, 6.43]"
103,2.06,"[0.105, 7.17e-18, -1.84]","[0.989, -2.06e-17, -0.149, 6.81e-17]","[1.4e+03, 1.53e+03, 1.4e+03, 1.53e+03]","[-1.43, 1.54e-15, 6.39]"
104,2.08,"[0.105, 3.13e-18, -1.81]","[0.989, -2.55e-17, -0.145, 6.72e-17]","[1.4e+03, 1.53e+03, 1.4e+03, 1.53e+03]","[-1.53, 1.14e-15, 6.36]"
105,2.1,"[0.103, -2.53e-18, -1.77]","[0.99, -2.91e-17, -0.142, 6.64e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-1.69, 6.99e-16, 6.34]"
106,2.12,"[0.0995, -9.34e-18, -1.74]","[0.99, -3.1e-17, -0.138, 6.59e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-1.9, 2.15e-16, 6.32]"
107,2.14,"[0.0953, -1.67e-17, -1.7]","[0.991, -3.12e-17, -0.136, 6.57e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-2.13, -2.29e-16, 6.3]"
108,2.16,"[0.0905, -2.41e-17, -1.67]","[0.991, -3.01e-17, -0.134, 6.56e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-2.37, -4.96e-16, 6.28]"
109,2.18,"[0.0852, -3.11e-17, -1.64]","[0.991, -2.79e-17, -0.133, 6.59e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-2.6, -8.34e-16, 6.26]"
110,2.2,"[0.0799, -3.72e-17, -1.61]","[0.991, -2.45e-17, -0.133, 6.63e-17]","[1.4e+03, 1.54e+03, 1.4e+03, 1.54e+03]","[-2.81, -1.02e-15, 6.23]"
111,2.22,"[0.0747, -4.22e-17, -1.57]","[0.991, -2.03e-17, -0.133, 6.68e-17]","[1.41e+03, 1.54e+03, 1.41e+03, 1.54e+03]","[-2.98, -1.15e-15, 6.19]"
112,2.24,"[0.0699, -4.56e-17, -1.54]","[0.991, -1.57e-17, -0.134, 6.73e-17]","[1.41e+03, 1.54e+03, 1.41e+03, 1.54e+03]","[-3.11, -1.13e-15, 6.14]"
113,2.26,"[0.0658, -4.75e-17, -1.51]","[0.991, -1.09e-17, -0.136, 6.79e-17]","[1.42e+03, 1.53e+03, 1.42e+03, 1.53e+03]","[-3.19, -1.16e-15, 6.09]"
114,2.28,"[0.0625, -4.77e-17, -1.48]","[0.99, -6.21e-18, -0.138, 6.85e-17]","[1.42e+03, 1.53e+03, 1.42e+03, 1.53e+03]","[-3.23, -1e-15, 6.03]"
115,2.3,"[0.0601, -4.62e-17, -1.45]","[0.99, -2.06e-18, -0.14, 6.9e-17]","[1.42e+03, 1.53e+03, 1.42e+03, 1.53e+03]","[-3.22, -8.05e-16, 5.96]"
116,2.32,"[0.0585, -4.34e-17, -1.42]","[0.99, 1.44e-18, -0.142, 6.94e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-3.19, -6.43e-16, 5.88]"
117,2.34,"[0.0577, -3.94e-17, -1.4]","[0.99, 4.27e-18, -0.144, 6.98e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-3.12, -4.36e-16, 5.8]"
118,2.36,"[0.0577, -3.44e-17, -1.37]","[0.989, 6.16e-18, -0.146, 7e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-3.04, -1.91e-16, 5.71]"
119,2.38,"[0.0583, -2.89e-17, -1.34]","[0.989, 7.09e-18, -0.147, 7e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-2.95, -8.19e-18, 5.63]"
120,2.4,"[0.0593, -2.31e-17, -1.31]","[0.989, 7.03e-18, -0.148, 6.99e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-2.85, 2.29e-16, 5.55]"
121,2.42,"[0.0605, -1.74e-17, -1.29]","[0.989, 5.92e-18, -0.148, 6.97e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-2.77, 3.92e-16, 5.47]"
122,2.44,"[0.0618, -1.22e-17, -1.26]","[0.989, 4.16e-18, -0.148, 6.94e-17]","[1.43e+03, 1.53e+03, 1.43e+03, 1.53e+03]","[-2.7, 5.27e-16, 5.4]"
123,2.46,"[0.063, -7.79e-18, -1.24]","[0.989, 1.67e-18, -0.147, 6.9e-17]","[1.43e+03, 1.54e+03, 1.43e+03, 1.54e+03]","[-2.64, 5.92e-16, 5.34]"
124,2.48,"[0.0639, -4.28e-18, -1.21]","[0.989, -1.24e-18, -0.146, 6.85e-17]","[1.43e+03, 1.54e+03, 1.43e+03, 1.54e+03]","[-2.61, 6.15e-16, 5.28]"
125,2.5,"[0.0643, -1.85e-18, -1.19]","[0.989, -4.32e-18, -0.145, 6.8e-17]","[1.43e+03, 1.54e+03, 1.43e+03, 1.54e+03]","[-2.59, 6.08e-16, 5.23]"
126,2.52,"[0.0644, -5.28e-19, -1.17]","[0.99, -7.32e-18, -0.143, 6.75e-17]","[1.43e+03, 1.54e+03, 1.43e+03, 1.54e+03]","[-2.6, 5.28e-16, 5.19]"
127,2.54,"[0.0639, -2.85e-19, -1.14]","[0.99, -1.02e-17, -0.142, 6.7e-17]","[1.42e+03, 1.54e+03, 1.42e+03, 1.54e+03]","[-2.62, 4.94e-16, 5.15]"
128,2.56,"[0.0629, -1.07e-18, -1.12]","[0.99, -1.28e-17, -0.14, 6.65e-17]","[1.42e+03, 1.55e+03, 1.42e+03, 1.55e+03]","[-2.67, 3.98e-16, 5.12]"
129,2.58,"[0.0614, -2.75e-18, -1.1]","[0.99, -1.49e-17, -0.139, 6.61e-17]","[1.42e+03, 1.55e+03, 1.42e+03, 1.55e+03]","[-2.72, 3.03e-16, 5.08]"
130,2.6,"[0.0596, -5.16e-18, -1.08]","[0.99, -1.65e-17, -0.138, 6.59e-17]","[1.42e+03, 1.55e+03, 1.42e+03, 1.55e+03]","[-2.78, 1.79e-16, 5.05]"
