n,t,v,q,pwm,fa
42,0.84,"[-0.636, -0.00547, -1.71]","[0.999, 9.07e-05, -0.0398, -0.00223]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-1.56, 3.8e-06, 0.15]"
43,0.86,"[-0.639, -0.00543, -1.73]","[0.999, 0.000183, -0.0411, -0.00224]","[2e+03, 1e+03, 1.65e+03, 1.65e+03]","[-1.56, 4.07e-06, 0.154]"
44,0.88,"[-0.64, -0.00536, -1.77]","[0.999, 0.000295, -0.0423, -0.00223]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.55, 4.37e-06, 0.161]"
45,0.9,"[-0.639, -0.00523, -1.82]","[0.999, 0.000463, -0.0437, -0.00226]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.55, 4.87e-06, 0.169]"
46,0.92,"[-0.638, -0.005, -1.87]","[0.999, 0.000681, -0.0449, -0.00225]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.54, 5.5e-06, 0.18]"
47,0.94,"[-0.634, -0.00469, -1.93]","[0.999, 0.000751, -0.0462, -0.00226]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.54, 5.51e-06, 0.192]"
48,0.96,"[-0.631, -0.00439, -1.99]","[0.999, 0.000739, -0.0475, -0.0023]","[1.72e+03, 2e+03, 2e+03, 1e+03]","[-1.54, 5.22e-06, 0.202]"
49,0.98,"[-0.624, -0.00404, -2.07]","[0.999, 0.000845, -0.0488, -0.00233]","[1.53e+03, 2e+03, 2e+03, 1e+03]","[-1.53, 5.42e-06, 0.221]"
50,1,"[-0.615, -0.00362, -2.18]","[0.999, 0.000929, -0.05, -0.00235]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.53, 5.48e-06, 0.244]"
51,1.02,"[-0.609, -0.00323, -2.24]","[0.999, 0.000911, -0.0513, -0.00241]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.52, 5.1e-06, 0.259]"
52,1.04,"[-0.603, -0.00287, -2.29]","[0.999, 0.000951, -0.0526, -0.00248]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.52, 5.02e-06, 0.27]"
53,1.06,"[-0.594, -0.00245, -2.37]","[0.999, 0.000947, -0.0539, -0.00256]","[1e+03, 2e+03, 1.07e+03, 2e+03]","[-1.52, 4.71e-06, 0.29]"
54,1.08,"[-0.586, -0.00211, -2.43]","[0.998, 0.000823, -0.0552, -0.00261]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.52, 3.9e-06, 0.305]"
55,1.1,"[-0.576, -0.00182, -2.5]","[0.998, 0.000817, -0.0565, -0.00263]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.51, 3.64e-06, 0.322]"
56,1.12,"[-0.566, -0.0015, -2.57]","[0.998, 0.000898, -0.0577, -0.00262]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.51, 3.72e-06, 0.34]"
57,1.14,"[-0.553, -0.00116, -2.66]","[0.998, 0.000822, -0.0589, -0.0026]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.51, 3.11e-06, 0.365]"
58,1.16,"[-0.54, -0.000879, -2.74]","[0.998, 0.000792, -0.0601, -0.00261]","[1e+03, 2e+03, 1.38e+03, 2e+03]","[-1.51, 2.78e-06, 0.387]"
59,1.18,"[-0.524, -0.000578, -2.84]","[0.998, 0.000806, -0.0614, -0.00261]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.51, 2.63e-06, 0.416]"
60,1.2,"[-0.511, -0.000338, -2.9]","[0.998, 0.000692, -0.0627, -0.00266]","[1.79e+03, 1.79e+03, 2e+03, 1e+03]","[-1.5, 2.01e-06, 0.436]"
61,1.22,"[-0.5, -0.000182, -2.95]","[0.998, 0.000533, -0.064, -0.00273]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.5, 1.37e-06, 0.452]"
62,1.24,"[-0.486, -0.000115, -3.02]","[0.998, 0.0004, -0.0652, -0.0028]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.5, 9.36e-07, 0.472]"
63,1.26,"[-0.474, -7.71e-05, -3.06]","[0.998, 0.000432, -0.0665, -0.00283]","[1e+03, 2e+03, 1.68e+03, 1.68e+03]","[-1.5, 9.81e-07, 0.486]"
64,1.28,"[-0.463, -2.18e-05, -3.1]","[0.998, 0.000445, -0.0678, -0.00282]","[2e+03, 1e+03, 1.09e+03, 1.91e+03]","[-1.5, 9.58e-07, 0.497]"
65,1.3,"[-0.452, 3.08e-05, -3.12]","[0.998, 0.000472, -0.069, -0.00283]","[2e+03, 1e+03, 1.86e+03, 2e+03]","[-1.5, 9.83e-07, 0.506]"
66,1.32,"[-0.435, 0.000109, -3.19]","[0.998, 0.000579, -0.0702, -0.00282]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.5, 1.23e-06, 0.528]"
67,1.34,"[-0.422, 0.000231, -3.23]","[0.997, 0.000631, -0.0714, -0.00278]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.5, 1.29e-06, 0.541]"
68,1.36,"[-0.407, 0.000324, -3.27]","[0.997, 0.000497, -0.0726, -0.00277]","[2e+03, 1e+03, 1.09e+03, 2e+03]","[-1.5, 8.08e-07, 0.556]"
69,1.38,"[-0.391, 0.000327, -3.32]","[0.997, 0.000285, -0.0737, -0.0028]","[1.58e+03, 2e+03, 2e+03, 1e+03]","[-1.5, 3.11e-07, 0.573]"
70,1.4,"[-0.371, 0.000214, -3.39]","[0.997, 0.000175, -0.0748, -0.00284]","[1.47e+03, 2e+03, 2e+03, 1e+03]","[-1.5, 1.49e-07, 0.598]"
71,1.42,"[-0.352, 9.48e-05, -3.45]","[0.997, 0.000234, -0.0759, -0.00284]","[1.13e+03, 2e+03, 2e+03, 1e+03]","[-1.5, 2.27e-07, 0.621]"
72,1.44,"[-0.334, 9.95e-06, -3.5]","[0.997, 0.000285, -0.0771, -0.00282]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.51, 3e-07, 0.64]"
73,1.46,"[-0.313, -6.14e-05, -3.57]","[0.997, 0.000321, -0.0781, -0.0028]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.51, 3.51e-07, 0.666]"
74,1.48,"[-0.291, -0.00012, -3.64]","[0.997, 0.000375, -0.0792, -0.00275]","[1.98e+03, 1.98e+03, 1e+03, 2e+03]","[-1.51, 4.43e-07, 0.693]"
75,1.5,"[-0.268, -0.000156, -3.72]","[0.997, 0.000383, -0.0801, -0.00273]","[1e+03, 2e+03, 1.81e+03, 1.81e+03]","[-1.51, 4.35e-07, 0.723]"
76,1.52,"[-0.247, -0.000209, -3.77]","[0.997, 0.000309, -0.0811, -0.00274]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.51, 2.65e-07, 0.746]"
77,1.54,"[-0.222, -0.000314, -3.85]","[0.997, 0.000245, -0.0821, -0.00277]","[2e+03, 1e+03, 1.9e+03, 1.9e+03]","[-1.52, 1.55e-07, 0.777]"
78,1.56,"[-0.203, -0.00042, -3.89]","[0.997, 0.000236, -0.0831, -0.00282]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.52, 1.37e-07, 0.795]"
79,1.58,"[-0.183, -0.000529, -3.93]","[0.996, 0.000263, -0.0841, -0.00286]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.52, 1.68e-07, 0.812]"
80,1.6,"[-0.163, -0.000606, -3.97]","[0.996, 0.000372, -0.0851, -0.00287]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.53, 3.54e-07, 0.829]"
81,1.62,"[-0.147, -0.00063, -3.99]","[0.996, 0.00046, -0.0859, -0.00283]","[1.97e+03, 1.97e+03, 1e+03, 2e+03]","[-1.53, 5.46e-07, 0.838]"
82,1.64,"[-0.128, -0.000643, -4.01]","[0.996, 0.000437, -0.0867, -0.00281]","[1.45e+03, 1.55e+03, 2e+03, 1e+03]","[-1.53, 4.56e-07, 0.85]"
83,1.66,"[-0.111, -0.000643, -4.03]","[0.996, 0.000526, -0.0874, -0.00277]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.54, 6.72e-07, 0.86]"
84,1.68,"[-0.0923, -0.000603, -4.06]","[0.996, 0.000615, -0.0882, -0.00276]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.54, 9.06e-07, 0.871]"
85,1.7,"[-0.0704, -0.000554, -4.1]","[0.996, 0.000575, -0.0889, -0.00279]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.55, 6.99e-07, 0.89]"
86,1.72,"[-0.0448, -0.000536, -4.16]","[0.996, 0.000567, -0.0896, -0.00282]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.55, 6.13e-07, 0.918]"
87,1.74,"[-0.0214, -0.000519, -4.21]","[0.996, 0.000563, -0.0904, -0.00288]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.56, 5.39e-07, 0.941]"
88,1.76,"[0.00241, -0.000508, -4.26]","[0.996, 0.000583, -0.0911, -0.00291]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.56, 5.39e-07, 0.963]"
89,1.78,"[0.0259, -0.000484, -4.3]","[0.996, 0.000634, -0.0917, -0.00291]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.57, 6.43e-07, 0.985]"
90,1.8,"[0.0476, -0.000446, -4.33]","[0.996, 0.000608, -0.0923, -0.00286]","[2e+03, 1e+03, 1.76e+03, 1.76e+03]","[-1.57, 5.25e-07, 1]"
91,1.82,"[0.0696, -0.000431, -4.37]","[0.996, 0.000556, -0.0928, -0.00284]","[2e+03, 1e+03, 1.43e+03, 2e+03]","[-1.58, 3.5e-07, 1.02]"
92,1.84,"[0.0959, -0.00045, -4.42]","[0.996, 0.000471, -0.0933, -0.00285]","[2e+03, 1.72e+03, 1e+03, 2e+03]","[-1.59, 1.55e-07, 1.05]"
93,1.86,"[0.122, -0.000507, -4.48]","[0.996, 0.000452, -0.0937, -0.00286]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.59, 1.09e-07, 1.07]"
94,1.88,"[0.145, -0.00054, -4.52]","[0.996, 0.00055, -0.0942, -0.00286]","[1e+03, 2e+03, 1.96e+03, 1.96e+03]","[-1.6, 2.61e-07, 1.1]"
95,1.9,"[0.169, -0.000522, -4.56]","[0.996, 0.00066, -0.0945, -0.00285]","[2e+03, 1e+03, 1.69e+03, 2e+03]","[-1.61, 5.06e-07, 1.12]"
96,1.92,"[0.191, -0.000467, -4.59]","[0.995, 0.000677, -0.0949, -0.00283]","[1.99e+03, 1.99e+03, 1e+03, 2e+03]","[-1.62, 5.12e-07, 1.14]"
97,1.94,"[0.216, -0.000397, -4.64]","[0.995, 0.000747, -0.0951, -0.00279]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.62, 6.95e-07, 1.16]"
98,1.96,"[0.242, -0.000286, -4.69]","[0.995, 0.000827, -0.0954, -0.00272]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.63, 9.58e-07, 1.19]"
99,1.98,"[0.265, -0.000124, -4.73]","[0.995, 0.000928, -0.0956, -0.00263]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.64, 1.37e-06, 1.21]"
100,2,"[0.288, 7.37e-05, -4.76]","[0.995, 0.000922, -0.0956, -0.00253]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-1.65, 1.28e-06, 1.23]"
101,2.02,"[0.306, 0.000246, -4.77]","[0.995, 0.000839, -0.0957, -0.00248]","[1.97e+03, 1.97e+03, 1e+03, 2e+03]","[-1.66, 8.22e-07, 1.24]"
102,2.04,"[0.333, 0.000392, -4.83]","[0.995, 0.000739, -0.0956, -0.00244]","[1.93e+03, 1.93e+03, 1e+03, 2e+03]","[-1.67, 4.23e-07, 1.27]"
103,2.06,"[0.359, 0.000491, -4.89]","[0.995, 0.000626, -0.0954, -0.00239]","[2e+03, 1e+03, 2e+03, 2e+03]","[-1.68, 1.41e-07, 1.3]"
104,2.08,"[0.385, 0.000531, -4.94]","[0.995, 0.000477, -0.0952, -0.00232]","[1.13e+03, 1.87e+03, 2e+03, 1e+03]","[-1.69, 1.22e-09, 1.33]"
105,2.1,"[0.405, 0.000534, -4.97]","[0.995, 0.000415, -0.0949, -0.00222]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.7, -6.44e-09, 1.35]"
106,2.12,"[0.43, 0.000523, -5.02]","[0.996, 0.000411, -0.0944, -0.00212]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.71, -4.26e-09, 1.38]"
107,2.14,"[0.454, 0.00056, -5.07]","[0.996, 0.000534, -0.0937, -0.00201]","[1.92e+03, 1.92e+03, 1e+03, 2e+03]","[-1.72, 6.09e-08, 1.41]"
108,2.16,"[0.479, 0.000636, -5.13]","[0.996, 0.000515, -0.0929, -0.00191]","[2e+03, 1.16e+03, 1e+03, 2e+03]","[-1.74, 4.8e-08, 1.45]"
109,2.18,"[0.499, 0.000717, -5.17]","[0.996, 0.000534, -0.0919, -0.00185]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.75, 6.97e-08, 1.47]"
110,2.2,"[0.517, 0.000814, -5.2]","[0.996, 0.000541, -0.0907, -0.00184]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.77, 6.83e-08, 1.49]"
111,2.22,"[0.541, 0.000913, -5.26]","[0.996, 0.000563, -0.0892, -0.00183]","[1e+03, 2e+03, 2e+03, 2e+03]","[-1.79, 8.7e-08, 1.53]"
112,2.24,"[0.567, 0.0011, -5.35]","[0.996, 0.000806, -0.0873, -0.00179]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.81, 7.64e-07, 1.58]"
113,2.26,"[0.582, 0.00139, -5.37]","[0.996, 0.001, -0.0846, -0.00174]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.83, 1.78e-06, 1.6]"
114,2.28,"[0.597, 0.00177, -5.42]","[0.997, 0.00112, -0.0808, -0.00171]","[2e+03, 1e+03, 1.46e+03, 1.46e+03]","[-1.86, 2.49e-06, 1.63]"
115,2.3,"[0.602, 0.00213, -5.41]","[0.997, 0.00119, -0.0749, -0.00168]","[1.21e+03, 1e+03, 1e+03, 2e+03]","[-1.91, 2.95e-06, 1.63]"
116,2.32,"[0.593, 0.00242, -5.33]","[0.998, 0.00133, -0.0669, -0.00162]","[1e+03, 1e+03, 1e+03, 2e+03]","[-1.96, 4.13e-06, 1.58]"
117,2.34,"[0.576, 0.00266, -5.21]","[0.998, 0.00131, -0.0599, -0.00157]","[1e+03, 1e+03, 1e+03, 2e+03]","[-2.01, 3.7e-06, 1.51]"
118,2.36,"[0.557, 0.00289, -5.09]","[0.998, 0.00127, -0.0552, -0.00152]","[1e+03, 2e+03, 1.95e+03, 1e+03]","[-2.04, 3.03e-06, 1.44]"
119,2.38,"[0.538, 0.00311, -4.97]","[0.999, 0.00114, -0.0528, -0.00149]","[2e+03, 1e+03, 1.23e+03, 1e+03]","[-2.05, 1.85e-06, 1.37]"
120,2.4,"[0.518, 0.00329, -4.83]","[0.999, 0.000955, -0.0522, -0.00146]","[1.42e+03, 1.42e+03, 1e+03, 2e+03]","[-2.05, 7.45e-07, 1.3]"
121,2.42,"[0.5, 0.00348, -4.72]","[0.999, 0.000772, -0.053, -0.00145]","[1e+03, 2e+03, 1.84e+03, 1.84e+03]","[-2.04, 1.47e-07, 1.24]"
122,2.44,"[0.486, 0.00365, -4.65]","[0.998, 0.000464, -0.0551, -0.00144]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-2.03, -1.22e-07, 1.2]"
123,2.46,"[0.47, 0.00373, -4.55]","[0.998, 0.000108, -0.0583, -0.00144]","[1e+03, 2e+03, 1e+03, 2e+03]","[-2, -1.31e-06, 1.15]"
124,2.48,"[0.456, 0.00374, -4.46]","[0.998, -0.00017, -0.0621, -0.00143]","[1.41e+03, 1.41e+03, 1e+03, 2e+03]","[-1.98, -2.98e-06, 1.11]"
125,2.5,"[0.445, 0.0037, -4.38]","[0.998, -0.000357, -0.0665, -0.00143]","[2e+03, 1e+03, 1.25e+03, 1e+03]","[-1.95, -4.38e-06, 1.07]"
126,2.52,"[0.433, 0.00362, -4.29]","[0.997, -0.000547, -0.0711, -0.00143]","[2e+03, 1e+03, 1.59e+03, 1.35e+03]","[-1.93, -5.95e-06, 1.02]"
127,2.54,"[0.425, 0.00347, -4.21]","[0.997, -0.000692, -0.0757, -0.00143]","[1e+03, 2e+03, 1e+03, 1.5e+03]","[-1.9, -7.13e-06, 0.982]"
128,2.56,"[0.418, 0.0033, -4.13]","[0.997, -0.000851, -0.08, -0.00143]","[1e+03, 2e+03, 1.16e+03, 1.16e+03]","[-1.88, -8.46e-06, 0.944]"
129,2.58,"[0.41, 0.0031, -4.04]","[0.996, -0.000992, -0.0836, -0.00141]","[1e+03, 2e+03, 1.34e+03, 1.34e+03]","[-1.87, -9.52e-06, 0.902]"
130,2.6,"[0.407, 0.00283, -3.97]","[0.996, -0.00107, -0.0864, -0.0014]","[1e+03, 2e+03, 1.54e+03, 1.54e+03]","[-1.86, -9.78e-06, 0.871]"
131,2.62,"[0.402, 0.00256, -3.89]","[0.996, -0.00114, -0.0884, -0.00139]","[1e+03, 2e+03, 1.42e+03, 1.42e+03]","[-1.86, -9.86e-06, 0.835]"
132,2.64,"[0.4, 0.00226, -3.81]","[0.996, -0.00117, -0.0893, -0.00137]","[1e+03, 1.82e+03, 1e+03, 2e+03]","[-1.86, -9.48e-06, 0.804]"
133,2.66,"[0.397, 0.00197, -3.74]","[0.996, -0.0011, -0.0892, -0.00134]","[1.54e+03, 1.54e+03, 1e+03, 2e+03]","[-1.87, -8e-06, 0.773]"
134,2.68,"[0.393, 0.00171, -3.66]","[0.996, -0.000949, -0.0881, -0.00131]","[2e+03, 1e+03, 1.51e+03, 1.51e+03]","[-1.88, -6.03e-06, 0.743]"
135,2.7,"[0.39, 0.00148, -3.59]","[0.996, -0.000794, -0.0863, -0.00128]","[1.23e+03, 1.23e+03, 2e+03, 1e+03]","[-1.89, -4.38e-06, 0.715]"
136,2.72,"[0.386, 0.00129, -3.52]","[0.996, -0.000576, -0.0837, -0.00125]","[1e+03, 2e+03, 1.31e+03, 1.31e+03]","[-1.91, -2.7e-06, 0.688]"
137,2.74,"[0.381, 0.00117, -3.45]","[0.997, -0.000263, -0.0807, -0.00121]","[1.27e+03, 1.27e+03, 1e+03, 2e+03]","[-1.93, -1.15e-06, 0.661]"
138,2.76,"[0.376, 0.00114, -3.38]","[0.997, 8.01e-05, -0.0773, -0.00118]","[2e+03, 1e+03, 1.04e+03, 1.87e+03]","[-1.95, -2.44e-07, 0.636]"
139,2.78,"[0.369, 0.00119, -3.32]","[0.997, 0.000352, -0.0739, -0.00116]","[1e+03, 2e+03, 1.36e+03, 1.36e+03]","[-1.96, -4.78e-09, 0.611]"
140,2.8,"[0.362, 0.0013, -3.25]","[0.998, 0.000526, -0.0706, -0.00115]","[1e+03, 2e+03, 1e+03, 2e+03]","[-1.98, 3.1e-08, 0.588]"
141,2.82,"[0.354, 0.00145, -3.19]","[0.998, 0.000674, -0.0678, -0.00114]","[1e+03, 2e+03, 1.43e+03, 1.43e+03]","[-1.99, 1.29e-07, 0.565]"
142,2.84,"[0.345, 0.00164, -3.12]","[0.998, 0.000758, -0.0655, -0.00113]","[2e+03, 1e+03, 1.47e+03, 1.47e+03]","[-2, 1.86e-07, 0.543]"
