n,t,v,q,pwm,fa
107,2.14,"[0.0219, -4.29e-17, -1.68]","[0.997, 7.33e-18, -0.0719, 7.45e-18]","[1.45e+03, 1.51e+03, 1.45e+03, 1.51e+03]","[-1.92, -9.37e-16, 5.83]"
108,2.16,"[0.0205, -3.98e-17, -1.65]","[0.997, 1.09e-17, -0.0738, 7.62e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.91, -7.1e-16, 5.76]"
109,2.18,"[0.0198, -3.57e-17, -1.62]","[0.997, 1.36e-17, -0.0757, 7.74e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.87, -4.44e-16, 5.69]"
110,2.2,"[0.0198, -3.08e-17, -1.58]","[0.997, 1.53e-17, -0.0773, 7.8e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.8, -2.17e-16, 5.61]"
111,2.22,"[0.0204, -2.54e-17, -1.55]","[0.997, 1.61e-17, -0.0787, 7.78e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.71, 8.56e-17, 5.53]"
112,2.24,"[0.0214, -2e-17, -1.52]","[0.997, 1.57e-17, -0.0798, 7.69e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.61, 3.07e-16, 5.45]"
113,2.26,"[0.0229, -1.49e-17, -1.49]","[0.997, 1.44e-17, -0.0804, 7.58e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.51, 4.62e-16, 5.37]"
114,2.28,"[0.0245, -1.02e-17, -1.46]","[0.997, 1.24e-17, -0.0806, 7.41e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.42, 5.9e-16, 5.3]"
115,2.3,"[0.0261, -6.31e-18, -1.43]","[0.997, 9.91e-18, -0.0804, 7.23e-18]","[1.46e+03, 1.51e+03, 1.46e+03, 1.51e+03]","[-1.35, 6.55e-16, 5.23]"
116,2.32,"[0.0276, -3.28e-18, -1.41]","[0.997, 7.13e-18, -0.0798, 7e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.29, 6.59e-16, 5.16]"
117,2.34,"[0.0289, -1.24e-18, -1.38]","[0.997, 3.94e-18, -0.0789, 6.71e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.24, 7.17e-16, 5.1]"
