n,t,v,q,pwm,fa
629,12.6,"[-1.02, 0.671, 0.0481]","[0.988, 0.107, 0.0557, -0.103]","[2e+03, 1e+03, 1.62e+03, 1.62e+03]","[-0.517, -0.0104, 0.00132]"
630,12.6,"[-1.04, 0.714, 0.0693]","[0.989, 0.104, 0.051, -0.103]","[1e+03, 2e+03, 2e+03, 2e+03]","[-0.509, -0.0126, 0.000948]"
631,12.6,"[-1.05, 0.762, 0.0597]","[0.989, 0.102, 0.0467, -0.103]","[1.99e+03, 1.99e+03, 2e+03, 1e+03]","[-0.501, -0.0149, 0.00108]"
632,12.6,"[-1.06, 0.813, 0.0386]","[0.989, 0.101, 0.0427, -0.104]","[2e+03, 1e+03, 1.73e+03, 1e+03]","[-0.494, -0.0174, 0.00142]"
633,12.7,"[-1.07, 0.854, 0.0542]","[0.989, 0.101, 0.0394, -0.104]","[2e+03, 1e+03, 1.83e+03, 1.83e+03]","[-0.488, -0.02, 0.00116]"
634,12.7,"[-1.08, 0.899, 0.0471]","[0.989, 0.101, 0.0368, -0.104]","[2e+03, 1e+03, 1.2e+03, 1.78e+03]","[-0.482, -0.0227, 0.00133]"
635,12.7,"[-1.09, 0.938, 0.07]","[0.989, 0.101, 0.0351, -0.104]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-0.476, -0.0257, 0.00103]"
636,12.7,"[-1.09, 0.975, 0.101]","[0.989, 0.101, 0.034, -0.104]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-0.471, -0.0288, 0.00068]"
637,12.7,"[-1.1, 1.02, 0.106]","[0.989, 0.101, 0.0335, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.466, -0.0321, 0.000714]"
638,12.8,"[-1.11, 1.06, 0.102]","[0.989, 0.101, 0.0336, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.461, -0.0356, 0.000891]"
639,12.8,"[-1.11, 1.1, 0.104]","[0.989, 0.0996, 0.0339, -0.104]","[1e+03, 2e+03, 1.61e+03, 1.61e+03]","[-0.457, -0.0392, 0.000981]"
640,12.8,"[-1.12, 1.15, 0.0979]","[0.99, 0.0975, 0.0344, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.452, -0.043, 0.00119]"
641,12.8,"[-1.13, 1.18, 0.118]","[0.99, 0.0946, 0.0351, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.447, -0.0468, 0.000957]"
642,12.8,"[-1.14, 1.22, 0.134]","[0.99, 0.0908, 0.0355, -0.104]","[2e+03, 1e+03, 2e+03, 2e+03]","[-0.442, -0.0507, 0.000786]"
643,12.9,"[-1.14, 1.26, 0.146]","[0.991, 0.0865, 0.0356, -0.104]","[1.7e+03, 1.7e+03, 2e+03, 1e+03]","[-0.437, -0.0546, 0.000632]"
644,12.9,"[-1.15, 1.29, 0.149]","[0.991, 0.0815, 0.0353, -0.104]","[2e+03, 1.61e+03, 1e+03, 2e+03]","[-0.432, -0.0584, 0.000563]"
645,12.9,"[-1.16, 1.33, 0.116]","[0.992, 0.0756, 0.0345, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.427, -0.0621, 0.000897]"
646,12.9,"[-1.17, 1.37, 0.0813]","[0.992, 0.0681, 0.0332, -0.104]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.422, -0.0656, 0.00124]"
647,12.9,"[-1.18, 1.4, 0.0424]","[0.993, 0.0591, 0.0312, -0.104]","[2e+03, 1.39e+03, 2e+03, 1e+03]","[-0.417, -0.069, 0.00159]"
648,13,"[-1.19, 1.43, 0.0318]","[0.993, 0.0484, 0.0281, -0.104]","[2e+03, 1e+03, 2e+03, 1e+03]","[-0.412, -0.0721, 0.00129]"
649,13,"[-1.2, 1.45, 0.0418]","[0.994, 0.0382, 0.0242, -0.104]","[1e+03, 2e+03, 1.52e+03, 1.2e+03]","[-0.407, -0.0745, 0.000695]"
650,13,"[-1.21, 1.46, 0.0352]","[0.994, 0.0284, 0.0194, -0.104]","[1e+03, 2e+03, 1.03e+03, 2e+03]","[-0.403, -0.0764, 0.000397]"
651,13,"[-1.22, 1.48, 0.0426]","[0.994, 0.0195, 0.0139, -0.105]","[1.82e+03, 1.82e+03, 1e+03, 2e+03]","[-0.4, -0.0777, 9.82e-05]"
652,13,"[-1.23, 1.48, 0.0362]","[0.994, 0.0116, 0.00776, -0.105]","[1.62e+03, 1.62e+03, 1e+03, 2e+03]","[-0.397, -0.0784, 9.23e-06]"
653,13.1,"[-1.24, 1.49, 0.0389]","[0.994, 0.00491, 0.00133, -0.105]","[2e+03, 1e+03, 1e+03, 2e+03]","[-0.395, -0.0787, -3.3e-05]"
654,13.1,"[-1.24, 1.49, 0.036]","[0.994, -0.000436, -0.0051, -0.105]","[2e+03, 1e+03, 1.38e+03, 1.38e+03]","[-0.394, -0.0786, -0.000158]"
655,13.1,"[-1.24, 1.48, 0.04]","[0.994, -0.00462, -0.0115, -0.105]","[1e+03, 2e+03, 1.71e+03, 1.71e+03]","[-0.394, -0.0782, -0.000417]"
656,13.1,"[-1.24, 1.48, 0.0376]","[0.994, -0.00768, -0.0174, -0.105]","[1.47e+03, 1.47e+03, 2e+03, 1e+03]","[-0.394, -0.0775, -0.000669]"
657,13.1,"[-1.24, 1.48, 0.0437]","[0.994, -0.00977, -0.0226, -0.105]","[1e+03, 2e+03, 1.78e+03, 1.78e+03]","[-0.395, -0.0767, -0.00104]"
658,13.2,"[-1.24, 1.47, 0.0427]","[0.994, -0.0112, -0.027, -0.105]","[1.46e+03, 2e+03, 1e+03, 2e+03]","[-0.397, -0.0759, -0.00129]"
659,13.2,"[-1.24, 1.46, 0.0342]","[0.994, -0.0122, -0.0306, -0.105]","[2e+03, 1e+03, 1e+03, 2e+03]","[-0.398, -0.0749, -0.00137]"
660,13.2,"[-1.23, 1.45, 0.045]","[0.994, -0.0133, -0.0333, -0.105]","[2e+03, 1e+03, 1.75e+03, 2e+03]","[-0.401, -0.0739, -0.00177]"
661,13.2,"[-1.23, 1.44, 0.0364]","[0.994, -0.0146, -0.0351, -0.105]","[2e+03, 1e+03, 2e+03, 1e+03]","[-0.403, -0.0729, -0.00175]"
662,13.2,"[-1.22, 1.43, 0.0484]","[0.994, -0.0165, -0.0362, -0.105]","[1.48e+03, 1.48e+03, 2e+03, 1e+03]","[-0.406, -0.0717, -0.00213]"
663,13.3,"[-1.22, 1.42, 0.071]","[0.994, -0.0191, -0.0366, -0.105]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-0.408, -0.0704, -0.00278]"
664,13.3,"[-1.21, 1.41, 0.0835]","[0.994, -0.0223, -0.0365, -0.105]","[2e+03, 1e+03, 2e+03, 2e+03]","[-0.41, -0.069, -0.00322]"
665,13.3,"[-1.2, 1.4, 0.0714]","[0.994, -0.0265, -0.0362, -0.105]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-0.413, -0.0673, -0.00307]"
666,13.3,"[-1.2, 1.38, 0.0797]","[0.994, -0.0317, -0.0359, -0.105]","[1.64e+03, 1.36e+03, 2e+03, 1e+03]","[-0.415, -0.0653, -0.00349]"
667,13.3,"[-1.2, 1.37, 0.0763]","[0.993, -0.0375, -0.0359, -0.106]","[1.5e+03, 2e+03, 1e+03, 2e+03]","[-0.417, -0.0631, -0.00365]"
668,13.4,"[-1.19, 1.35, 0.06]","[0.993, -0.0443, -0.0363, -0.106]","[2e+03, 1e+03, 2e+03, 2e+03]","[-0.419, -0.0606, -0.00351]"
669,13.4,"[-1.19, 1.32, 0.0507]","[0.993, -0.052, -0.0374, -0.106]","[2e+03, 1.07e+03, 2e+03, 1e+03]","[-0.421, -0.0577, -0.00364]"
670,13.4,"[-1.19, 1.3, 0.0314]","[0.992, -0.0603, -0.0393, -0.106]","[1e+03, 2e+03, 1e+03, 2e+03]","[-0.423, -0.0546, -0.00358]"
671,13.4,"[-1.19, 1.27, 0.0454]","[0.992, -0.069, -0.0422, -0.106]","[2e+03, 1e+03, 1.46e+03, 1.46e+03]","[-0.426, -0.0511, -0.00457]"
672,13.4,"[-1.18, 1.24, 0.0439]","[0.991, -0.0771, -0.0457, -0.106]","[1.76e+03, 1.27e+03, 2e+03, 1e+03]","[-0.429, -0.0474, -0.00511]"
673,13.5,"[-1.18, 1.2, 0.0413]","[0.99, -0.085, -0.05, -0.106]","[1.81e+03, 1.81e+03, 1e+03, 2e+03]","[-0.433, -0.0435, -0.00566]"
674,13.5,"[-1.18, 1.16, 0.0442]","[0.989, -0.0923, -0.055, -0.106]","[1.56e+03, 1.56e+03, 1e+03, 2e+03]","[-0.437, -0.0395, -0.0064]"
675,13.5,"[-1.17, 1.12, 0.0438]","[0.989, -0.0987, -0.0601, -0.106]","[1.63e+03, 1.63e+03, 2e+03, 1e+03]","[-0.442, -0.0354, -0.00696]"
676,13.5,"[-1.17, 1.07, 0.041]","[0.988, -0.104, -0.0658, -0.105]","[1.77e+03, 1.77e+03, 1e+03, 2e+03]","[-0.448, -0.0314, -0.00737]"
677,13.5,"[-1.16, 1.02, 0.0454]","[0.987, -0.109, -0.0712, -0.105]","[1.58e+03, 1.26e+03, 1e+03, 2e+03]","[-0.455, -0.0276, -0.00793]"
678,13.6,"[-1.15, 0.974, 0.0421]","[0.987, -0.112, -0.0765, -0.104]","[1e+03, 2e+03, 1.52e+03, 1.52e+03]","[-0.462, -0.0239, -0.00802]"
679,13.6,"[-1.14, 0.92, 0.0371]","[0.986, -0.115, -0.0815, -0.104]","[1e+03, 2e+03, 2e+03, 1e+03]","[-0.47, -0.0205, -0.0079]"
680,13.6,"[-1.13, 0.869, 0.0454]","[0.986, -0.116, -0.0858, -0.103]","[2e+03, 1e+03, 1e+03, 2e+03]","[-0.478, -0.0174, -0.00818]"
681,13.6,"[-1.11, 0.813, 0.0399]","[0.986, -0.117, -0.0893, -0.103]","[1.66e+03, 1.66e+03, 2e+03, 1e+03]","[-0.487, -0.0145, -0.00769]"
682,13.6,"[-1.1, 0.759, 0.04]","[0.985, -0.117, -0.0922, -0.102]","[1e+03, 2e+03, 1.65e+03, 1.65e+03]","[-0.496, -0.0119, -0.00733]"
683,13.7,"[-1.08, 0.706, 0.0457]","[0.985, -0.116, -0.0941, -0.102]","[1.7e+03, 1.7e+03, 1e+03, 2e+03]","[-0.505, -0.00959, -0.00709]"
684,13.7,"[-1.07, 0.65, 0.0427]","[0.985, -0.115, -0.0952, -0.102]","[1.66e+03, 1.66e+03, 1e+03, 2e+03]","[-0.514, -0.00754, -0.0064]"
685,13.7,"[-1.05, 0.594, 0.037]","[0.986, -0.115, -0.0955, -0.102]","[1.51e+03, 1.51e+03, 1e+03, 2e+03]","[-0.523, -0.00575, -0.00559]"
686,13.7,"[-1.03, 0.542, 0.0442]","[0.986, -0.114, -0.0952, -0.102]","[1.51e+03, 1.56e+03, 1e+03, 2e+03]","[-0.532, -0.00421, -0.00524]"
687,13.7,"[-1.02, 0.491, 0.0506]","[0.986, -0.114, -0.0944, -0.102]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-0.54, -0.0029, -0.00486]"
688,13.8,"[-1, 0.438, 0.0551]","[0.986, -0.114, -0.0932, -0.102]","[1.75e+03, 2e+03, 2e+03, 1e+03]","[-0.549, -0.00183, -0.00441]"
689,13.8,"[-0.984, 0.381, 0.0426]","[0.986, -0.115, -0.092, -0.102]","[2e+03, 1e+03, 1.52e+03, 1.52e+03]","[-0.557, -0.001, -0.00348]"
690,13.8,"[-0.969, 0.328, 0.043]","[0.986, -0.116, -0.091, -0.102]","[1.6e+03, 1.65e+03, 2e+03, 1e+03]","[-0.566, -0.000416, -0.003]"
691,13.8,"[-0.956, 0.276, 0.0518]","[0.985, -0.118, -0.0902, -0.103]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-0.574, -7.93e-05, -0.00277]"
692,13.8,"[-0.943, 0.223, 0.0594]","[0.985, -0.12, -0.0898, -0.103]","[2e+03, 1e+03, 2e+03, 2e+03]","[-0.582, 8.03e-06, -0.00254]"
693,13.9,"[-0.927, 0.159, 0.0313]","[0.985, -0.123, -0.0902, -0.103]","[2e+03, 1e+03, 1.62e+03, 1e+03]","[-0.59, 0.000219, -0.00156]"
694,13.9,"[-0.917, 0.108, 0.0539]","[0.984, -0.126, -0.0912, -0.103]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-0.599, 0.000729, -0.00169]"
695,13.9,"[-0.907, 0.0598, 0.0868]","[0.984, -0.129, -0.0925, -0.103]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-0.607, 0.00155, -0.00204]"
696,13.9,"[-0.896, 0.00676, 0.108]","[0.984, -0.131, -0.0938, -0.103]","[1e+03, 2e+03, 2e+03, 1.19e+03]","[-0.616, 0.00271, -0.00214]"
697,13.9,"[-0.881, -0.06, 0.0888]","[0.983, -0.133, -0.0956, -0.103]","[2e+03, 2e+03, 1e+03, 2e+03]","[-0.625, 0.00419, -0.0014]"
698,14,"[-0.862, -0.133, 0.052]","[0.983, -0.134, -0.0982, -0.102]","[2e+03, 1e+03, 2e+03, 2e+03]","[-0.635, 0.00602, -0.000592]"
699,14,"[-0.844, -0.202, 0.0315]","[0.983, -0.135, -0.102, -0.102]","[1.46e+03, 1.46e+03, 1e+03, 2e+03]","[-0.645, 0.00818, -0.000247]"
700,14,"[-0.83, -0.257, 0.0563]","[0.982, -0.134, -0.106, -0.101]","[2e+03, 2e+03, 2e+03, 1e+03]","[-0.656, 0.0107, -0.000334]"
701,14,"[-0.811, -0.321, 0.0518]","[0.982, -0.134, -0.109, -0.1]","[2e+03, 2e+03, 2e+03, 1e+03]","[-0.667, 0.0135, -0.00018]"
702,14,"[-0.788, -0.39, 0.0323]","[0.982, -0.132, -0.112, -0.0998]","[2e+03, 1e+03, 1.4e+03, 1.4e+03]","[-0.678, 0.0166, -2.51e-05]"
703,14.1,"[-0.768, -0.449, 0.0415]","[0.982, -0.13, -0.115, -0.099]","[2e+03, 1e+03, 1.8e+03, 1.8e+03]","[-0.691, 0.0199, -1.47e-05]"
704,14.1,"[-0.745, -0.512, 0.0371]","[0.983, -0.126, -0.118, -0.0983]","[1.44e+03, 1.44e+03, 1e+03, 2e+03]","[-0.703, 0.0235, 4.24e-07]"
705,14.1,"[-0.722, -0.57, 0.0428]","[0.983, -0.123, -0.119, -0.0977]","[2e+03, 1e+03, 1.8e+03, 1.8e+03]","[-0.716, 0.0273, 6.38e-06]"
706,14.1,"[-0.696, -0.629, 0.0375]","[0.983, -0.118, -0.12, -0.0971]","[2e+03, 1e+03, 2e+03, 1.25e+03]","[-0.729, 0.0313, 4.83e-05]"
707,14.1,"[-0.674, -0.68, 0.0536]","[0.984, -0.113, -0.119, -0.0966]","[2e+03, 1e+03, 1.5e+03, 1.5e+03]","[-0.743, 0.0354, 3.44e-05]"
708,14.2,"[-0.653, -0.728, 0.0756]","[0.984, -0.109, -0.118, -0.0962]","[2e+03, 1.43e+03, 2e+03, 1e+03]","[-0.756, 0.0395, 1.11e-05]"
709,14.2,"[-0.629, -0.778, 0.083]","[0.985, -0.105, -0.117, -0.096]","[2e+03, 2e+03, 2e+03, 1e+03]","[-0.769, 0.0438, 1.88e-05]"
710,14.2,"[-0.599, -0.837, 0.0482]","[0.986, -0.101, -0.115, -0.0959]","[2e+03, 2e+03, 2e+03, 1e+03]","[-0.783, 0.0481, 0.000239]"
711,14.2,"[-0.572, -0.889, 0.0306]","[0.986, -0.0963, -0.112, -0.0957]","[2e+03, 1e+03, 1e+03, 2e+03]","[-0.796, 0.0524, 0.000473]"
712,14.2,"[-0.553, -0.929, 0.0537]","[0.987, -0.0923, -0.11, -0.0956]","[1.99e+03, 1.99e+03, 2e+03, 1e+03]","[-0.808, 0.0568, 0.000323]"
713,14.3,"[-0.528, -0.978, 0.0322]","[0.987, -0.0888, -0.108, -0.0955]","[1.42e+03, 1.42e+03, 1e+03, 2e+03]","[-0.82, 0.0611, 0.000626]"
714,14.3,"[-0.508, -1.02, 0.0438]","[0.988, -0.0853, -0.106, -0.0954]","[1e+03, 2e+03, 1.63e+03, 1.63e+03]","[-0.833, 0.0655, 0.000561]"
715,14.3,"[-0.486, -1.06, 0.0335]","[0.988, -0.0825, -0.104, -0.0953]","[1e+03, 2e+03, 1.4e+03, 1.39e+03]","[-0.844, 0.0698, 0.000766]"
716,14.3,"[-0.467, -1.1, 0.0443]","[0.988, -0.0799, -0.103, -0.0952]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.856, 0.0741, 0.000698]"
717,14.3,"[-0.447, -1.14, 0.0476]","[0.989, -0.0776, -0.103, -0.095]","[1e+03, 2e+03, 2e+03, 2e+03]","[-0.867, 0.0784, 0.000727]"
718,14.4,"[-0.425, -1.17, 0.0386]","[0.989, -0.0752, -0.103, -0.0948]","[1e+03, 2e+03, 1.61e+03, 1.61e+03]","[-0.879, 0.0827, 0.000915]"
719,14.4,"[-0.405, -1.21, 0.0426]","[0.989, -0.0727, -0.104, -0.0945]","[1e+03, 2e+03, 1.49e+03, 1.49e+03]","[-0.89, 0.087, 0.000908]"
720,14.4,"[-0.387, -1.24, 0.0591]","[0.989, -0.07, -0.104, -0.0942]","[1e+03, 2e+03, 1e+03, 2e+03]","[-0.902, 0.0913, 0.000722]"
721,14.4,"[-0.366, -1.27, 0.0641]","[0.989, -0.0671, -0.106, -0.0938]","[1.5e+03, 1.5e+03, 1e+03, 2e+03]","[-0.913, 0.0954, 0.000682]"
722,14.4,"[-0.343, -1.31, 0.0558]","[0.989, -0.0637, -0.107, -0.0933]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-0.925, 0.0996, 0.000795]"
723,14.5,"[-0.316, -1.34, 0.0331]","[0.989, -0.0593, -0.108, -0.0927]","[2e+03, 1e+03, 1.51e+03, 1.51e+03]","[-0.938, 0.104, 0.00109]"
724,14.5,"[-0.293, -1.37, 0.042]","[0.989, -0.0541, -0.11, -0.092]","[2e+03, 1e+03, 2e+03, 1.56e+03]","[-0.95, 0.107, 0.000877]"
725,14.5,"[-0.27, -1.4, 0.049]","[0.99, -0.0483, -0.111, -0.0913]","[2e+03, 1e+03, 1.2e+03, 1.8e+03]","[-0.963, 0.111, 0.000685]"
726,14.5,"[-0.247, -1.42, 0.0613]","[0.99, -0.0422, -0.112, -0.0906]","[1e+03, 2e+03, 2e+03, 2e+03]","[-0.976, 0.114, 0.000447]"
727,14.5,"[-0.215, -1.45, 0.0364]","[0.99, -0.0357, -0.112, -0.0899]","[1.52e+03, 1.75e+03, 2e+03, 1e+03]","[-0.99, 0.117, 0.000604]"
728,14.6,"[-0.188, -1.47, 0.0371]","[0.99, -0.028, -0.112, -0.089]","[1.14e+03, 1.97e+03, 1e+03, 2e+03]","[-1, 0.12, 0.000436]"
729,14.6,"[-0.163, -1.48, 0.0448]","[0.99, -0.0205, -0.111, -0.0882]","[1.4e+03, 1.4e+03, 1e+03, 2e+03]","[-1.02, 0.122, 0.000239]"
730,14.6,"[-0.135, -1.5, 0.0438]","[0.99, -0.013, -0.11, -0.0874]","[1.83e+03, 1.83e+03, 2e+03, 1e+03]","[-1.03, 0.123, 0.000144]"
731,14.6,"[-0.106, -1.51, 0.0403]","[0.991, -0.00542, -0.108, -0.0865]","[2e+03, 1e+03, 1.49e+03, 1.49e+03]","[-1.04, 0.124, 7.67e-05]"
732,14.6,"[-0.0806, -1.52, 0.0476]","[0.991, 0.00179, -0.106, -0.0858]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.06, 0.125, 9.26e-06]"
733,14.7,"[-0.0519, -1.52, 0.0396]","[0.991, 0.00877, -0.103, -0.085]","[2e+03, 1e+03, 1.55e+03, 1.55e+03]","[-1.07, 0.125, 9.93e-07]"
734,14.7,"[-0.0247, -1.52, 0.0362]","[0.991, 0.0156, -0.1, -0.0843]","[2e+03, 1e+03, 1.55e+03, 1.55e+03]","[-1.08, 0.124, -4.58e-06]"
735,14.7,"[0.000241, -1.52, 0.0402]","[0.991, 0.0219, -0.0974, -0.0836]","[1.72e+03, 1.72e+03, 2e+03, 1e+03]","[-1.09, 0.123, -4.63e-05]"
736,14.7,"[0.026, -1.52, 0.0368]","[0.991, 0.0277, -0.0945, -0.0829]","[1e+03, 2e+03, 2e+03, 1e+03]","[-1.11, 0.122, -8.83e-05]"
737,14.7,"[0.05, -1.51, 0.0385]","[0.991, 0.033, -0.0917, -0.0823]","[1e+03, 2e+03, 1.59e+03, 1.59e+03]","[-1.12, 0.12, -0.000167]"
738,14.8,"[0.0732, -1.5, 0.0415]","[0.991, 0.038, -0.0892, -0.0818]","[1e+03, 2e+03, 1e+03, 2e+03]","[-1.13, 0.118, -0.00027]"
739,14.8,"[0.0947, -1.49, 0.0502]","[0.991, 0.0424, -0.0872, -0.0813]","[2e+03, 1e+03, 2e+03, 1.38e+03]","[-1.14, 0.116, -0.000433]"
740,14.8,"[0.12, -1.48, 0.0396]","[0.991, 0.0465, -0.0857, -0.0808]","[1e+03, 2e+03, 1.7e+03, 1.7e+03]","[-1.15, 0.113, -0.00041]"
741,14.8,"[0.142, -1.46, 0.0421]","[0.991, 0.0505, -0.0845, -0.0804]","[1e+03, 2e+03, 1.76e+03, 1.76e+03]","[-1.16, 0.11, -0.000509]"
742,14.8,"[0.164, -1.45, 0.0417]","[0.991, 0.0545, -0.0837, -0.08]","[1.63e+03, 1.63e+03, 1e+03, 2e+03]","[-1.17, 0.107, -0.000577]"
743,14.9,"[0.186, -1.43, 0.0421]","[0.991, 0.0585, -0.0833, -0.0797]","[2e+03, 1e+03, 1.91e+03, 1.2e+03]","[-1.18, 0.104, -0.000651]"
744,14.9,"[0.208, -1.41, 0.049]","[0.991, 0.0627, -0.0833, -0.0793]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.19, 0.101, -0.000809]"
745,14.9,"[0.233, -1.39, 0.0369]","[0.99, 0.0674, -0.0833, -0.0789]","[1.44e+03, 1.44e+03, 2e+03, 1e+03]","[-1.2, 0.0969, -0.000722]"
746,14.9,"[0.255, -1.37, 0.047]","[0.99, 0.0724, -0.0835, -0.0785]","[1e+03, 2e+03, 1.49e+03, 1.49e+03]","[-1.21, 0.0931, -0.00094]"
747,14.9,"[0.279, -1.35, 0.0446]","[0.989, 0.0775, -0.0837, -0.0781]","[1.61e+03, 1.61e+03, 2e+03, 1e+03]","[-1.22, 0.089, -0.00098]"
748,15,"[0.304, -1.32, 0.0387]","[0.989, 0.0831, -0.0837, -0.0777]","[1.5e+03, 1.5e+03, 2e+03, 1e+03]","[-1.23, 0.0848, -0.000973]"
749,15,"[0.328, -1.29, 0.0427]","[0.988, 0.089, -0.0835, -0.0772]","[1e+03, 2e+03, 1.15e+03, 1.79e+03]","[-1.24, 0.0803, -0.00112]"
750,15,"[0.349, -1.26, 0.0627]","[0.988, 0.0948, -0.0831, -0.0767]","[1e+03, 2e+03, 1.31e+03, 1.69e+03]","[-1.25, 0.0757, -0.00155]"
751,15,"[0.369, -1.23, 0.0919]","[0.987, 0.1, -0.0825, -0.0762]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.26, 0.0709, -0.0022]"
752,15,"[0.393, -1.2, 0.0981]","[0.987, 0.105, -0.0817, -0.0758]","[1e+03, 2e+03, 1.81e+03, 1.81e+03]","[-1.27, 0.066, -0.00236]"
753,15.1,"[0.427, -1.15, 0.0573]","[0.986, 0.11, -0.0805, -0.0753]","[1e+03, 2e+03, 1.5e+03, 1.5e+03]","[-1.28, 0.0611, -0.00151]"
754,15.1,"[0.454, -1.11, 0.049]","[0.986, 0.116, -0.0785, -0.0748]","[1.88e+03, 2e+03, 1e+03, 2e+03]","[-1.29, 0.0561, -0.00139]"
755,15.1,"[0.483, -1.07, 0.0313]","[0.985, 0.122, -0.0762, -0.0742]","[1e+03, 2e+03, 2e+03, 1e+03]","[-1.3, 0.0511, -0.00111]"
756,15.1,"[0.504, -1.03, 0.0464]","[0.985, 0.128, -0.0735, -0.0735]","[2e+03, 1.07e+03, 1e+03, 2e+03]","[-1.3, 0.0462, -0.00137]"
757,15.1,"[0.528, -0.98, 0.0452]","[0.984, 0.132, -0.0709, -0.0729]","[1e+03, 2e+03, 1.48e+03, 1.48e+03]","[-1.31, 0.0413, -0.0013]"
758,15.2,"[0.551, -0.932, 0.0495]","[0.984, 0.137, -0.0682, -0.0723]","[1.14e+03, 1.86e+03, 2e+03, 1e+03]","[-1.32, 0.0365, -0.00131]"
759,15.2,"[0.577, -0.876, 0.031]","[0.984, 0.141, -0.0656, -0.0717]","[1e+03, 1.9e+03, 2e+03, 1e+03]","[-1.33, 0.0319, -0.000908]"
760,15.2,"[0.596, -0.826, 0.0429]","[0.983, 0.144, -0.0629, -0.0712]","[1e+03, 2e+03, 1.46e+03, 1.46e+03]","[-1.33, 0.0275, -0.000979]"
761,15.2,"[0.616, -0.774, 0.0484]","[0.983, 0.147, -0.0609, -0.0707]","[2e+03, 2e+03, 2e+03, 1e+03]","[-1.34, 0.0234, -0.00091]"
762,15.2,"[0.639, -0.714, 0.0327]","[0.983, 0.149, -0.059, -0.0704]","[1.73e+03, 1.22e+03, 2e+03, 1e+03]","[-1.34, 0.0196, -0.000549]"
763,15.3,"[0.656, -0.661, 0.0452]","[0.983, 0.151, -0.0574, -0.07]","[1.73e+03, 2e+03, 1e+03, 2e+03]","[-1.35, 0.016, -0.000545]"
764,15.3,"[0.677, -0.6, 0.0336]","[0.983, 0.152, -0.0564, -0.0698]","[2e+03, 1e+03, 1.47e+03, 1.47e+03]","[-1.35, 0.0128, -0.000283]"
765,15.3,"[0.694, -0.545, 0.0427]","[0.983, 0.153, -0.0556, -0.0696]","[1e+03, 2e+03, 1.8e+03, 1.8e+03]","[-1.36, 0.00998, -0.00023]"
766,15.3,"[0.714, -0.485, 0.0346]","[0.982, 0.154, -0.0551, -0.0695]","[1e+03, 2e+03, 1.46e+03, 1.46e+03]","[-1.36, 0.00747, -8.07e-05]"
767,15.3,"[0.731, -0.429, 0.0428]","[0.982, 0.154, -0.055, -0.0695]","[1e+03, 2e+03, 1.75e+03, 1.25e+03]","[-1.37, 0.00532, -4.43e-05]"
768,15.4,"[0.749, -0.371, 0.0434]","[0.982, 0.154, -0.0551, -0.0695]","[1.61e+03, 1.61e+03, 2e+03, 1e+03]","[-1.37, 0.00354, -5.31e-06]"
769,15.4,"[0.769, -0.309, 0.0333]","[0.982, 0.154, -0.0553, -0.0696]","[1.46e+03, 1.46e+03, 2e+03, 1e+03]","[-1.38, 0.00211, 2.27e-05]"
770,15.4,"[0.786, -0.254, 0.0421]","[0.982, 0.154, -0.0557, -0.0697]","[1.84e+03, 1.84e+03, 2e+03, 1e+03]","[-1.38, 0.00106, 5.2e-05]"
771,15.4,"[0.805, -0.194, 0.0371]","[0.982, 0.154, -0.0561, -0.0697]","[1.82e+03, 1.63e+03, 2e+03, 1e+03]","[-1.39, 0.000362, 0.000171]"
772,15.4,"[0.822, -0.139, 0.0488]","[0.982, 0.155, -0.0565, -0.0698]","[2e+03, 2e+03, 1e+03, 2e+03]","[-1.39, 3.09e-05, 0.00022]"
773,15.5,"[0.844, -0.0749, 0.0299]","[0.982, 0.155, -0.0567, -0.0698]","[1.81e+03, 1e+03, 1e+03, 2e+03]","[-1.4, -6.3e-05, 0.000584]"
774,15.5,"[0.859, -0.0223, 0.0506]","[0.982, 0.156, -0.0567, -0.0698]","[1.71e+03, 1.71e+03, 1e+03, 2e+03]","[-1.4, -0.000461, 0.000557]"
775,15.5,"[0.881, 0.0417, 0.0331]","[0.982, 0.156, -0.0567, -0.0697]","[1.41e+03, 1.41e+03, 1e+03, 2e+03]","[-1.41, -0.00123, 0.00106]"
